ce_askprice,ce_askqty,ce_bidprice,ce_bidqty,ce_chng_in_oi,ce_iv,ce_ltp,ce_net_chng,ce_oi,ce_volume,pe_askprice,pe_askqty,pe_bidprice,pe_bidqty,pe_chng_in_oi,pe_iv,pe_ltp,pe_net_chng,pe_oi,pe_volume,spot_price,strike_price,time
152.50,525,151.85,75,329325,88.21,151.95,28.20,1105425,146758,178.45,75,177.50,75,331875,96.40,178.30,-194.65,965025,50704,8478,8500,1054
141.55,75,141.05,75,338025,88.21,141.50,17.75,1114125,148776,184.90,300,183.80,150,335850,96.40,184.85,-188.10,969000,51365,8475,8500,1057
150.95,375,150.50,75,345225,88.21,150.70,26.95,1121325,150299,174.85,150,173.70,150,346500,96.40,173.65,-199.30,979650,52190,8480,8500,1100
144.70,300,144.15,150,361875,90.49,144.15,20.40,1137975,153053,182.15,300,181.00,75,363525,94.31,180.95,-192.00,996675,53654,8466,8500,1103
144.40,75,143.85,225,365550,90.49,144.50,20.75,1141650,154550,178.20,75,177.10,225,367875,94.31,178.45,-194.50,1001025,54510,8467,8500,1106
141.50,75,141.05,225,367575,90.49,141.15,17.40,1143675,155326,180.90,75,180.00,375,373125,94.31,180.05,-192.90,1006275,54852,8464,8500,1109
124.30,3825,123.75,75,367350,90.49,124.15,0.40,1143450,161548,188.85,75,188.10,1650,363825,94.31,189.00,-183.95,996975,57049,8450,8500,1112
116.25,75,115.65,300,340275,90.49,116.00,-7.75,1116375,164480,189.50,300,188.55,75,350100,94.31,188.45,-184.50,983250,58136,8442,8500,1115
130.00,75,129.55,75,318525,90.49,129.65,5.90,1094625,169205,174.55,75,173.45,75,367050,94.31,173.60,-199.35,1000200,60404,8466,8500,1118
134.35,75,133.85,75,308025,90.49,134.25,10.50,1084125,171516,169.95,75,169.00,75,394500,94.31,169.05,-203.90,1027650,61825,8476,8500,1121
144.25,75,143.90,150,313050,90.49,144.20,20.45,1089150,173178,161.20,300,160.30,75,397350,94.31,161.10,-211.85,1030500,62869,8490,8500,1124
151.25,150,150.60,300,322275,90.49,151.20,27.45,1098375,175668,157.30,75,156.45,225,408600,94.31,156.45,-216.50,1041750,64284,8502,8500,1127
147.30,300,146.65,150,321300,90.49,147.05,23.30,1097400,176742,161.25,150,160.35,450,419550,94.31,160.95,-212.00,1052700,64980,8494,8500,1130
150.85,75,150.30,75,319350,90.49,150.60,26.85,1095450,179729,157.35,300,156.30,375,443550,94.31,157.40,-215.55,1076700,66833,8501,8500,1134
145.00,675,144.85,75,323700,90.49,144.00,20.25,1099800,182059,162.80,150,162.00,75,445050,94.31,162.90,-210.05,1078200,68006,8497,8500,1137
142.70,150,142.25,75,324750,90.49,142.20,18.45,1100850,183472,162.20,375,161.30,75,445725,94.31,161.80,-211.15,1078875,68696,8494,8500,1140
149.85,75,149.50,75,324750,90.49,149.55,25.80,1100850,184380,157.25,75,156.10,75,445725,94.31,156.30,-216.65,1078875,69228,8507,8500,1143
165.00,1500,164.10,375,311325,90.49,165.00,41.25,1087425,189231,144.80,75,144.10,1050,469875,94.31,145.15,-227.80,1103025,72598,8532,8500,1146
166.20,150,165.15,450,311325,90.49,166.00,42.25,1087425,190429,142.95,375,142.20,75,469875,94.31,142.45,-230.50,1103025,73449,8525,8500,1149
162.05,75,161.25,225,273750,90.49,161.30,37.55,1049850,194977,142.50,75,141.65,300,486075,94.31,141.70,-231.25,1119225,76836,8536,8500,1152
157.35,75,156.40,150,273750,90.49,157.45,33.70,1049850,196452,142.95,150,142.25,225,486075,94.31,142.35,-230.60,1119225,78170,8527,8500,1155
169.00,1200,168.30,75,289425,90.49,169.00,45.25,1065525,198118,135.90,75,135.40,225,512175,94.31,135.50,-237.45,1145325,79414,8540,8500,1158
169.85,75,169.00,150,289425,90.49,169.70,45.95,1065525,199093,133.65,75,132.95,75,512175,94.31,132.95,-240.00,1145325,80670,8539,8500,1201
170.50,75,169.80,75,265200,90.49,170.25,46.50,1041300,202469,130.00,300,129.25,150,534075,94.31,129.85,-243.10,1167225,84203,8552,8500,1204
159.70,450,158.80,150,257850,90.49,158.05,34.30,1033950,204675,137.25,75,136.50,225,534450,94.31,136.50,-236.45,1167600,86324,8544,8500,1207
164.45,300,163.70,225,251775,90.49,163.95,40.20,1027875,205959,130.95,150,130.30,75,526800,94.31,130.95,-242.00,1159950,88462,8548,8500,1210
165.60,75,165.00,300,251775,90.49,165.40,41.65,1027875,206192,129.00,225,128.45,75,526800,94.31,128.45,-244.50,1159950,88735,8545,8500,1213
170.00,600,169.15,225,249975,90.49,168.80,45.05,1026075,209588,123.20,150,122.45,150,547050,94.31,122.20,-250.75,1180200,92377,8564,8500,1216
185.00,225,184.30,75,225225,90.49,184.15,60.40,1001325,214288,118.45,75,118.00,1350,567825,94.31,118.70,-254.25,1200975,95548,8593,8500,1219
176.00,75,175.50,75,225225,90.49,176.30,52.55,1001325,215455,124.10,300,123.30,150,567825,94.31,124.10,-248.85,1200975,96610,8577,8500,1222
174.60,75,173.85,75,214125,90.49,174.55,50.80,990225,217412,124.20,150,123.65,75,580125,94.31,124.20,-248.75,1213275,98100,8576,8500,1225
164.75,75,164.05,75,225825,90.49,163.90,40.15,1001925,218972,128.90,225,128.05,75,589650,94.31,129.65,-243.30,1222800,99654,8554,8500,1228
164.20,150,163.00,225,218400,90.49,162.90,39.15,994500,221078,130.40,375,129.75,225,586275,94.31,129.80,-243.15,1219425,102019,8560,8500,1231
168.10,75,167.20,300,218400,90.49,167.00,43.25,994500,222035,127.65,75,127.20,300,586275,94.31,128.00,-244.95,1219425,103080,8562,8500,1234
166.85,150,166.25,75,214800,90.49,166.00,42.25,990900,222654,128.95,150,128.20,225,584625,94.31,128.90,-244.05,1217775,103915,8562,8500,1237
171.50,75,170.40,75,214725,90.49,171.60,47.85,990825,224407,124.75,300,124.05,75,592950,94.31,124.70,-248.25,1226100,105905,8574,8500,1240
179.65,75,178.60,75,209850,90.49,179.45,55.70,985950,225645,118.75,225,118.00,450,597750,94.31,118.00,-254.95,1230900,107009,8591,8500,1243
172.00,75,171.25,75,202275,90.49,171.15,47.40,978375,227159,123.75,450,123.15,75,617250,94.31,123.70,-249.25,1250400,108690,8575,8500,1246
182.20,75,181.45,150,202275,90.49,182.30,58.55,978375,228291,114.25,300,113.75,75,617250,94.31,114.25,-258.70,1250400,110248,8593,8500,1249
183.50,375,182.40,75,204600,90.49,183.40,59.65,980700,229787,111.50,75,111.10,1200,627150,94.31,111.25,-261.70,1260300,112201,8598,8500,1252
176.80,150,175.95,75,195450,90.49,175.90,52.15,971550,231671,116.60,225,115.90,75,634650,94.31,116.30,-256.65,1267800,114390,8577,8500,1255
173.00,225,172.55,75,195450,90.49,173.00,49.25,971550,232028,118.00,150,117.80,75,634650,94.31,118.00,-254.95,1267800,114735,8576,8500,1258
176.30,75,175.85,75,185400,90.49,175.90,52.15,961500,233422,116.95,75,116.65,75,633000,94.31,116.80,-256.15,1266150,116134,8575,8500,1301
176.50,75,175.75,75,172125,90.49,176.25,52.50,948225,234994,116.90,375,116.20,75,638700,94.31,116.55,-256.40,1271850,117632,8582,8500,1304
172.80,300,172.10,75,172125,90.49,172.80,49.05,948225,235466,119.20,150,118.60,75,638700,94.31,119.10,-253.85,1271850,118072,8576,8500,1307
164.70,300,164.00,75,176775,90.49,164.35,40.60,952875,237694,125.15,75,124.30,225,634125,94.31,124.30,-248.65,1267275,120458,8560,8500,1310
157.75,75,156.95,150,176775,90.49,158.65,34.90,952875,240099,132.50,1575,132.25,75,634125,94.31,132.50,-240.45,1267275,122354,8551,8500,1313
156.80,75,156.15,150,179250,90.49,156.20,32.45,955350,241982,130.70,300,130.10,225,629025,94.31,130.15,-242.80,1262175,125085,8547,8500,1316
154.70,75,154.10,225,180075,90.49,154.05,30.30,956175,243787,133.50,75,132.80,225,632925,94.31,132.80,-240.15,1266075,127277,8544,8500,1319
162.65,75,161.90,300,190275,90.49,162.00,38.25,966375,245429,124.95,75,124.40,150,634725,94.31,124.90,-248.05,1267875,129076,8561,8500,1322
170.00,450,169.40,75,178800,90.49,170.00,46.25,954900,247079,121.55,75,121.00,600,640875,94.31,121.45,-251.50,1274025,130738,8567,8500,1325
166.60,75,166.05,225,178800,90.49,166.60,42.85,954900,247403,125.05,150,124.35,225,640875,94.31,125.20,-247.75,1274025,131118,8562,8500,1328
167.90,75,167.25,225,183825,90.49,167.85,44.10,959925,248838,122.55,75,121.75,225,641175,94.31,122.00,-250.95,1274325,132447,8564,8500,1331
165.90,75,165.20,75,176625,90.49,164.25,40.50,952725,249585,123.70,75,122.90,75,638700,94.31,123.50,-249.45,1271850,133243,8565,8500,1334
160.10,300,159.35,75,183300,90.49,159.45,35.70,959400,250520,128.00,150,127.30,150,645375,94.31,127.40,-245.55,1278525,134087,8558,8500,1337
157.10,75,156.50,75,189825,90.49,156.95,33.20,965925,251541,132.05,75,131.50,75,642075,94.31,132.15,-240.80,1275225,135363,8549,8500,1340
162.95,2025,162.45,75,181125,90.49,162.95,39.20,957225,253433,123.50,75,122.70,300,646950,94.31,123.50,-249.45,1280100,137345,8566,8500,1343
162.00,750,161.35,150,199050,90.49,161.55,37.80,975150,254511,125.20,225,124.45,150,666450,94.31,125.00,-247.95,1299600,138407,8560,8500,1346
164.85,75,164.10,75,195675,90.49,164.80,41.05,971775,254977,122.35,225,122.00,975,658575,94.31,122.40,-250.55,1291725,138888,8567,8500,1349
177.60,150,176.55,75,188850,90.49,177.50,53.75,964950,257414,109.40,75,108.80,300,648300,94.31,108.70,-264.25,1281450,142110,8592,8500,1352
191.55,150,190.40,75,144450,90.49,191.20,67.45,920550,263656,112.05,150,111.50,75,651675,94.31,112.05,-260.90,1284825,147251,8597,8500,1356
189.95,75,189.20,75,141600,90.49,190.00,66.25,917700,266080,106.60,225,106.05,75,672600,94.31,106.55,-266.40,1305750,150213,8593,8500,1359
201.00,525,200.45,75,141600,90.49,201.00,77.25,917700,268364,97.55,75,96.85,675,672600,94.31,97.45,-275.50,1305750,153066,8611,8500,1401
205.10,150,204.25,300,204300,90.49,204.50,80.75,980400,269620,95.65,450,95.10,75,741675,94.31,95.25,-277.70,1374825,154677,8617,8500,1404
200.60,75,200.00,75,200775,90.49,199.60,75.85,976875,272376,92.10,75,91.75,75,739725,94.31,92.00,-280.95,1372875,160102,8621,8500,1407
197.90,225,197.00,900,212400,90.49,197.20,73.45,988500,274196,92.55,450,91.90,75,738900,94.31,92.15,-280.80,1372050,162552,8622,8500,1410
203.85,150,202.80,300,199800,90.49,204.00,80.25,975900,276019,88.95,1950,88.45,225,743400,94.31,88.60,-284.35,1376550,165345,8624,8500,1414
192.50,75,191.60,75,202200,90.49,191.60,67.85,978300,277840,95.25,75,94.80,150,767100,94.31,94.70,-278.25,1400250,168146,8606,8500,1416
196.65,75,196.10,75,202200,90.49,196.35,72.60,978300,278306,91.00,525,90.45,75,767100,94.31,90.70,-282.25,1400250,169009,8615,8500,1419
183.00,75,182.30,150,199725,90.49,182.35,58.60,975825,280120,101.25,75,100.70,225,767250,94.31,101.05,-271.90,1400400,172151,8592,8500,1422
182.05,75,181.35,150,195225,90.49,181.45,57.70,971325,281639,101.55,150,100.95,75,740925,94.31,101.45,-271.50,1374075,174491,8593,8500,1425
206.80,2325,206.20,150,197550,90.49,206.80,83.05,973650,283737,87.40,375,87.00,375,756600,94.31,87.15,-285.80,1389750,177763,8622,8500,1428
209.90,375,208.75,75,194400,90.49,209.50,85.75,970500,286326,78.00,75,77.50,75,761700,94.31,77.70,-295.25,1394850,181388,8616,8500,1431
219.35,150,218.15,75,180750,90.49,218.05,94.30,956850,288751,76.15,150,75.95,75,769350,94.31,76.10,-296.85,1402500,184365,8649,8500,1434
231.65,75,230.85,75,174975,90.49,230.15,106.40,951075,292371,72.90,150,72.30,600,804150,94.31,72.90,-300.05,1437300,190082,8663,8500,1437
241.45,75,240.15,300,142200,90.49,240.25,116.50,918300,293906,69.85,1125,69.25,525,801525,94.31,69.75,-303.20,1434675,192802,8677,8500,1440
222.80,375,221.95,525,116775,90.49,222.15,98.40,892875,295795,78.35,75,77.95,75,778800,94.31,77.95,-295.00,1411950,196691,8644,8500,1443
231.55,75,230.40,300,100125,90.49,230.75,107.00,876225,296971,72.15,225,71.65,75,756075,94.31,71.60,-301.35,1389225,199358,8658,8500,1446
224.10,300,223.50,75,95775,90.49,223.25,99.50,871875,298288,75.15,75,74.75,150,763875,94.31,75.10,-297.85,1397025,202362,8653,8500,1449
222.15,150,221.25,300,86925,90.49,221.35,97.60,863025,298919,76.05,75,75.60,75,764025,94.31,76.00,-296.95,1397175,204108,8646,8500,1452
219.50,150,218.85,75,79425,90.49,218.20,94.45,855525,299984,76.30,75,75.80,300,768525,94.31,76.10,-296.85,1401675,205835,8653,8500,1455
229.95,75,229.10,75,76725,90.49,230.70,106.95,852825,301633,69.50,150,69.05,450,774975,94.31,69.25,-303.70,1408125,210850,8656,8500,1457
220.15,375,219.35,75,64875,90.49,220.00,96.25,840975,302223,73.70,300,73.30,75,762000,94.31,73.65,-299.30,1395150,212421,8644,8500,1501
206.85,225,205.80,75,43425,90.49,206.50,82.75,819525,304968,83.40,600,82.85,225,730950,94.31,83.10,-289.85,1364100,217697,8639,8500,1504
191.45,75,190.45,75,24000,90.49,190.55,66.80,800100,307238,92.45,75,91.90,150,697200,94.31,92.00,-280.95,1330350,222964,8613,8500,1507
184.60,75,183.80,150,75,90.49,184.00,60.25,776175,308388,98.45,375,97.90,225,657300,94.31,97.65,-275.30,1290450,225805,8602,8500,1510
180.70,150,180.25,150,-7650,90.49,180.55,56.80,768450,311007,103.70,300,103.00,375,603000,94.31,103.10,-269.85,1236150,231165,8590,8500,1513
182.60,300,181.80,75,-40125,90.49,181.80,58.05,735975,313298,102.70,525,102.15,150,579000,94.31,102.15,-270.80,1212150,235673,8609,8500,1516
181.55,75,181.05,75,-37800,90.49,181.70,57.95,738300,315393,106.00,225,105.35,225,559200,94.31,105.50,-267.45,1192350,240929,8587,8500,1519
182.65,75,181.80,225,-62550,90.49,181.40,57.65,713550,316910,106.95,75,106.30,300,496425,94.31,106.35,-266.60,1129575,245476,8584,8500,1521
177.10,300,176.70,300,-86775,90.49,176.75,53.00,689325,318022,108.90,375,108.50,375,463650,94.31,108.50,-264.45,1096800,248227,8575,8500,1525
172.40,225,171.65,75,-96675,90.49,172.60,48.85,679425,319156,106.70,375,106.00,300,443775,94.31,106.20,-266.75,1076925,250421,8574,8500,1528
