ce_askprice,ce_askqty,ce_bidprice,ce_bidqty,ce_chng_in_oi,ce_iv,ce_ltp,ce_net_chng,ce_oi,ce_volume,pe_askprice,pe_askqty,pe_bidprice,pe_bidqty,pe_chng_in_oi,pe_iv,pe_ltp,pe_net_chng,pe_oi,pe_volume,spot_price,strike_price,time
1644.10,75,1632.70,150,-1050,70.31,1638.00,104.20,785250,64,229.75,75,228.25,75,5475,86.04,229.00,-33.60,1619775,700,8439,7000,0920
1637.65,75,1631.00,150,-3000,71.19,1640.00,106.20,783300,80,228.40,75,226.85,150,12600,85.99,227.40,-35.20,1626900,798,8427,7000,0922
1641.05,150,1629.70,75,-3000,72.80,1645.00,111.20,783300,126,230.80,75,229.45,75,12600,85.94,230.00,-32.60,1626900,1033,8437,7000,0925
1612.55,75,1610.00,675,-5775,72.79,1610.00,76.20,780525,161,224.75,75,223.75,450,20325,84.86,224.60,-38.00,1634625,1489,8409,7000,0927
1599.65,75,1592.25,150,-5775,70.89,1601.60,67.80,780525,186,227.40,450,226.70,75,20325,84.42,227.60,-35.00,1634625,1589,8387,7000,0931
1600.65,75,1591.75,75,-9225,73.29,1600.00,66.20,777075,210,228.75,150,227.60,525,17550,84.29,229.00,-33.60,1631850,1917,8374,7000,0933
1583.90,150,1578.30,75,-10125,74.61,1581.00,47.20,776175,214,229.45,225,228.00,2250,23325,83.91,229.10,-33.50,1637625,2122,8365,7000,0937
1599.95,75,1591.05,450,-10125,72.51,1600.00,66.20,776175,227,224.70,675,224.00,75,23325,83.66,225.00,-37.60,1637625,2437,8388,7000,0939
1593.80,150,1590.00,75,-10875,70.87,1592.90,59.10,775425,248,224.30,75,223.15,525,26700,83.74,223.30,-39.30,1641000,2562,8392,7000,0942
1620.05,75,1612.10,150,-11775,69.06,1625.75,91.95,774525,274,219.55,75,218.85,450,26625,84.20,219.35,-43.25,1640925,2828,8432,7000,0945
1653.80,150,1644.05,375,-12225,68.25,1638.40,104.60,774075,308,212.60,150,211.55,450,26250,83.87,211.35,-51.25,1640550,3054,8458,7000,0949
1641.55,75,1640.00,600,-15675,72.56,1650.00,116.20,770625,332,217.60,150,216.15,75,24375,83.60,217.60,-45.00,1638675,3163,8442,7000,0952
1665.75,150,1655.95,225,-16575,71.31,1655.00,121.20,769725,346,212.00,300,211.50,150,25800,83.68,211.80,-50.80,1640100,3350,8454,7000,0955
1666.40,75,1665.00,300,-16575,68.44,1670.00,136.20,769725,351,211.60,150,210.35,150,25800,84.00,210.90,-51.70,1640100,3730,8454,7000,0958
1659.00,75,1655.00,75,-16875,74.36,1652.00,118.20,769425,365,212.00,150,211.05,450,27225,83.22,211.20,-51.40,1641525,3830,8442,7000,1001
1645.60,75,1637.00,75,-17475,73.86,1646.15,112.35,768825,384,214.30,450,213.10,225,25425,83.09,214.85,-47.75,1639725,4103,8428,7000,1004
1643.00,75,1638.45,75,-17475,73.86,1639.85,106.05,768825,391,212.65,450,211.95,75,29925,83.09,212.50,-50.10,1644225,4328,8431,7000,1007
1645.10,150,1635.05,225,-17400,73.86,1645.00,111.20,768900,398,212.05,75,211.20,525,32775,83.09,211.50,-51.10,1647075,4437,8432,7000,1010
1646.35,75,1640.10,75,-17250,74.53,1640.00,106.20,769050,400,209.75,450,209.20,75,31425,82.74,209.30,-53.30,1645725,4620,8431,7000,1013
1642.25,150,1632.90,225,-17250,74.53,1643.00,109.20,769050,401,206.65,75,205.95,75,25800,82.74,206.00,-56.60,1640100,4845,8427,7000,1016
1656.10,300,1648.05,75,-17250,74.53,1643.00,109.20,769050,401,203.10,300,202.70,75,26700,82.74,203.10,-59.50,1641000,4930,8444,7000,1019
1657.75,75,1647.70,75,-20550,73.57,1665.00,131.20,765750,404,200.70,600,200.05,75,11400,81.75,200.00,-62.60,1625700,5389,8451,7000,1022
1683.85,75,1675.70,75,-20550,73.57,1670.00,136.20,765750,415,195.25,525,194.65,150,11400,81.75,195.00,-67.60,1625700,5497,8474,7000,1025
1695.35,75,1685.60,75,-19800,73.57,1680.00,146.20,766500,423,192.75,525,192.00,75,11025,81.75,192.05,-70.55,1625325,5683,8484,7000,1028
1686.85,150,1676.75,75,-19800,73.57,1680.00,146.20,766500,423,193.80,75,193.05,225,13950,81.75,193.50,-69.10,1628250,5914,8474,7000,1031
1700.00,600,1695.30,150,-19800,73.66,1680.00,146.20,766500,423,190.80,225,190.15,525,14100,81.37,190.00,-72.60,1628400,6156,8493,7000,1034
1704.45,75,1694.75,150,-18675,73.66,1706.00,172.20,767625,434,189.25,600,188.50,225,20025,81.37,188.65,-73.95,1634325,6454,8490,7000,1037
1711.35,75,1702.80,75,-18075,73.66,1709.00,175.20,768225,444,190.80,75,189.95,75,27000,81.37,189.95,-72.65,1641300,6615,8498,7000,1039
1716.60,75,1710.00,75,-18225,74.99,1714.70,180.90,768075,447,189.90,825,189.20,225,27000,81.31,189.90,-72.70,1641300,6646,8502,7000,1042
1709.00,75,1704.90,75,-18525,74.99,1700.00,166.20,767775,455,190.70,525,190.30,150,25950,81.31,191.00,-71.60,1640250,6729,8496,7000,1045
1700.45,75,1691.65,150,-18450,74.99,1692.00,158.20,767850,460,194.50,600,193.70,75,26175,81.31,193.85,-68.75,1640475,6796,8487,7000,1049
1668.00,75,1662.85,75,-19725,74.99,1670.00,136.20,766575,482,198.70,75,198.00,150,30675,81.31,198.00,-64.60,1644975,6963,8458,7000,1051
1694.15,75,1684.30,225,-19725,74.07,1663.20,129.40,766575,483,195.10,525,194.20,600,30450,81.53,195.05,-67.55,1644750,7053,8478,7000,1055
1688.90,150,1679.25,75,-19800,74.07,1682.30,148.50,766500,495,196.20,75,195.45,75,29100,81.53,196.00,-66.60,1643400,7071,8475,7000,1057
1697.50,75,1687.30,150,-19125,74.07,1691.00,157.20,767175,498,194.85,525,194.10,525,28650,81.53,194.05,-68.55,1642950,7245,8480,7000,1100
1691.35,75,1682.75,75,-18975,73.87,1684.00,150.20,767325,501,195.90,75,195.15,75,26700,81.71,196.10,-66.50,1641000,7320,8473,7000,1103
1688.90,75,1680.30,150,-18975,73.87,1684.00,150.20,767325,501,195.55,600,195.05,75,26700,81.71,195.55,-67.05,1641000,7325,8474,7000,1106
1659.00,150,1654.05,75,-18825,73.87,1665.00,131.20,767475,510,200.80,75,200.15,75,27225,81.71,200.70,-61.90,1641525,7377,8447,7000,1110
1665.40,75,1656.60,75,-18825,73.87,1655.00,121.20,767475,516,200.25,450,200.00,75,27600,81.71,200.00,-62.60,1641900,7445,8447,7000,1113
