ce_askprice,ce_askqty,ce_bidprice,ce_bidqty,ce_chng_in_oi,ce_iv,ce_ltp,ce_net_chng,ce_oi,ce_volume,pe_askprice,pe_askqty,pe_bidprice,pe_bidqty,pe_chng_in_oi,pe_iv,pe_ltp,pe_net_chng,pe_oi,pe_volume,spot_price,strike_price,time
187.00,75,185.50,75,38025,-,186.80,-241.15,71400,3399,18.70,525,18.55,75,498825,-,18.65,-19.40,964725,100501,8385,8200,1022
180.20,75,178.80,75,37125,-,179.55,-248.40,70500,3505,20.00,600,19.90,225,511650,-,20.05,-18.00,977550,103004,8381,8200,1025
188.35,75,186.65,225,43425,-,187.75,-240.20,76800,3689,18.30,150,18.25,150,526050,-,18.30,-19.75,991950,105734,8392,8200,1028
174.50,150,173.00,75,43425,-,173.15,-254.80,76800,3755,20.50,1125,20.30,450,526050,-,20.50,-17.55,991950,106864,8373,8200,1031
184.80,150,183.20,150,42975,-,184.75,-243.20,76350,3835,18.15,525,18.05,225,528975,-,18.05,-20.00,994875,108580,8382,8200,1033
177.15,225,175.55,375,50400,-,178.70,-249.25,83775,4121,19.65,225,19.60,75,543075,-,19.65,-18.40,1008975,109778,8382,8200,1036
180.10,150,178.50,150,47775,-,181.05,-246.90,81150,4340,18.30,225,18.15,75,561600,-,18.20,-19.85,1027500,113739,8384,8200,1039
152.65,150,151.00,75,50550,-,151.95,-276.00,83925,4642,23.35,1050,23.10,675,572250,-,23.15,-14.90,1038150,117197,8352,8200,1042
144.55,150,144.00,150,54525,-,144.00,-283.95,87900,5165,24.95,75,24.85,75,539100,-,24.80,-13.25,1005000,122532,8343,8200,1045
135.65,450,134.25,75,65850,-,133.00,-294.95,99225,5945,26.70,300,26.60,75,541650,-,26.75,-11.30,1007550,128585,8329,8200,1048
135.55,150,134.20,75,71175,-,135.60,-292.35,104550,6465,27.00,5175,26.90,750,532275,-,27.00,-11.05,998175,133721,8337,8200,1051
130.50,150,129.25,225,71175,-,130.15,-297.80,104550,7054,27.30,675,27.10,75,532275,-,27.20,-10.85,998175,140445,8311,8200,1054
125.00,2925,124.30,225,73875,-,125.00,-302.95,107250,7451,29.15,675,29.00,150,519000,-,29.10,-8.95,984900,144322,8315,8200,1057
128.90,75,127.80,75,84300,-,127.05,-300.90,117675,7821,27.25,375,27.05,525,568650,-,27.25,-10.80,1034550,148296,8318,8200,1100
118.65,75,117.85,225,91350,-,118.35,-309.60,124725,8668,29.50,75,29.30,225,592650,-,29.40,-8.65,1058550,153829,8300,8200,1104
111.60,150,110.80,75,105450,-,111.65,-316.30,138825,10187,33.70,150,33.50,525,602925,-,33.55,-4.50,1068825,164755,8294,8200,1106
117.90,75,117.00,375,131250,-,117.25,-310.70,164625,10604,30.55,225,30.30,600,600300,-,30.30,-7.75,1066200,168470,8305,8200,1110
108.00,150,107.05,75,135900,-,108.00,-319.95,169275,11199,34.80,75,34.55,225,619650,-,34.55,-3.50,1085550,172557,8290,8200,1112
