ce_askprice,ce_askqty,ce_bidprice,ce_bidqty,ce_chng_in_oi,ce_iv,ce_ltp,ce_net_chng,ce_oi,ce_volume,pe_askprice,pe_askqty,pe_bidprice,pe_bidqty,pe_chng_in_oi,pe_iv,pe_ltp,pe_net_chng,pe_oi,pe_volume,spot_price,strike_price,time
0.40,10650,0.35,105075,816600,-,0.40,-14.40,2272575,82715,718.20,150,714.40,225,-39000,-,717.75,290.15,166500,3295,8305,9000,1134
0.40,34650,0.35,82350,816600,-,0.35,-14.45,2272575,83132,724.25,225,720.70,225,-39000,-,717.75,290.15,166500,3295,8301,9000,1137
0.40,53400,0.35,99825,888825,-,0.40,-14.40,2344800,84718,730.00,75,727.20,375,-40800,-,725.05,297.45,164700,3318,8293,9000,1141
0.40,42675,0.35,99000,880725,-,0.40,-14.40,2336700,84976,718.65,225,715.40,150,-40800,-,717.30,289.70,164700,3330,8304,9000,1143
0.40,75675,0.35,84900,885225,-,0.35,-14.45,2341200,85029,724.65,225,721.10,75,-41100,-,720.00,292.40,164400,3333,8302,9000,1146
0.40,61125,0.35,80775,885225,-,0.40,-14.40,2341200,85125,727.55,225,723.00,75,-41100,-,716.00,288.40,164400,3360,8300,9000,1149
0.45,39975,0.40,13125,854025,-,0.45,-14.35,2310000,86231,733.45,225,730.25,225,-43800,-,732.00,304.40,161700,3388,8289,9000,1153
0.40,26625,0.35,96225,842700,-,0.40,-14.40,2298675,86587,736.10,75,732.70,225,-45900,-,737.00,309.40,159600,3455,8287,9000,1156
0.40,27075,0.35,95175,842700,-,0.35,-14.45,2298675,86610,738.75,150,735.40,225,-45900,-,737.00,309.40,159600,3455,8287,9000,1159
0.40,61875,0.35,65775,838950,-,0.35,-14.45,2294925,87002,740.15,300,736.10,75,-48675,-,738.75,311.15,156825,3472,8286,9000,1201
0.40,47625,0.35,23775,831075,-,0.35,-14.45,2287050,87541,743.75,75,740.05,225,-48675,-,740.00,312.40,156825,3487,8282,9000,1205
0.35,42825,0.30,154125,831075,-,0.35,-14.45,2287050,88035,739.85,75,736.00,975,-48750,-,740.00,312.40,156750,3488,8287,9000,1208
0.35,47325,0.30,126375,827625,-,0.35,-14.45,2283600,88729,738.45,900,734.30,375,-48750,-,722.55,294.95,156750,3498,8295,9000,1211
0.35,61350,0.30,94350,827625,-,0.30,-14.50,2283600,89178,731.15,75,727.00,225,-48750,-,736.65,309.05,156750,3499,8295,9000,1213
0.35,85050,0.30,51450,833775,-,0.30,-14.50,2289750,89698,734.45,225,730.30,75,-48750,-,735.00,307.40,156750,3506,8293,9000,1216
0.30,74175,0.25,122100,842550,-,0.30,-14.50,2298525,90761,709.40,225,705.40,375,-48825,-,700.15,272.55,156675,3536,8319,9000,1219
0.30,84375,0.25,125775,840075,-,0.30,-14.50,2296050,90987,699.25,225,695.95,75,-49350,-,697.85,270.25,156150,3546,8326,9000,1222
0.30,71175,0.25,102600,837525,-,0.25,-14.55,2293500,91370,713.00,75,711.90,375,-49350,-,689.45,261.85,156150,3562,8309,9000,1225
0.35,30900,0.30,6000,837525,-,0.30,-14.50,2293500,92572,716.50,225,712.65,225,-48450,-,720.00,292.40,157050,3565,8306,9000,1228
0.35,33525,0.30,5250,758325,-,0.35,-14.45,2214300,92797,713.90,75,710.20,75,-48975,-,715.00,287.40,156525,3589,8310,9000,1232
0.35,32250,0.30,11400,761025,-,0.30,-14.50,2217000,92857,720.00,450,718.80,75,-49500,-,720.00,292.40,156000,3600,8304,9000,1234
0.30,1350,0.25,97350,760575,-,0.25,-14.55,2216550,93303,715.50,75,712.95,225,-49500,-,725.85,298.25,156000,3607,8306,9000,1238
0.35,39975,0.30,24300,765000,-,0.30,-14.50,2220975,93380,714.75,300,711.40,150,-49950,-,712.00,284.40,155550,3621,8309,9000,1240
0.35,36150,0.30,30450,765000,-,0.30,-14.50,2220975,93413,710.20,300,706.75,150,-50700,-,706.85,279.25,154800,3633,8316,9000,1244
0.35,34500,0.30,2400,764475,-,0.30,-14.50,2220450,93858,704.00,750,700.00,225,-51525,-,704.00,276.40,153975,3691,8324,9000,1246
0.30,8475,0.25,95025,766125,-,0.30,-14.50,2222100,94108,704.95,300,702.05,75,-52500,-,700.00,272.40,153000,3780,8320,9000,1249
0.30,6450,0.25,76350,778275,-,0.30,-14.50,2234250,94520,703.95,1275,700.40,900,-53025,-,706.00,278.40,152475,3886,8315,9000,1252
0.35,50850,0.30,23625,778275,-,0.30,-14.50,2234250,95177,719.50,225,716.00,225,-53025,-,713.00,285.40,152475,3966,8306,9000,1255
0.30,15150,0.25,63975,755775,-,0.25,-14.55,2211750,96023,746.10,225,742.95,75,-47400,-,742.25,314.65,158100,4005,8284,9000,1258
0.30,67800,0.25,54300,755775,-,0.30,-14.50,2211750,96405,753.40,225,750.05,1575,-47400,-,752.55,324.95,158100,4013,8273,9000,1301
0.25,4125,0.20,85350,753375,-,0.20,-14.60,2209350,97991,761.25,375,757.70,450,-47625,-,756.35,328.75,157875,4035,8270,9000,1304
0.25,59400,0.20,61950,678000,-,0.20,-14.60,2133975,99202,776.60,375,773.55,300,-47775,-,773.00,345.40,157725,4046,8254,9000,1307
0.25,37500,0.20,15750,678000,-,0.25,-14.55,2133975,99949,774.15,375,770.70,150,-47850,-,764.40,336.80,157650,4049,8260,9000,1310
0.25,43425,0.20,24600,662100,-,0.20,-14.60,2118075,100121,769.10,300,765.65,825,-47850,-,763.40,335.80,157650,4050,8266,9000,1313
0.25,21225,0.20,16125,630450,-,0.25,-14.55,2086425,100669,770.10,375,766.70,375,-48150,-,768.70,341.10,157350,4109,8261,9000,1316
0.25,21225,0.20,16125,630450,-,0.25,-14.55,2086425,100669,770.10,375,766.70,375,-48150,-,768.70,341.10,157350,4109,8261,9000,1319
0.25,27000,0.20,12300,615450,-,0.20,-14.60,2071425,101348,776.50,75,773.75,150,-52800,-,777.00,349.40,152700,4132,8250,9000,1322
0.25,31725,0.20,8850,606450,-,0.20,-14.60,2062425,101549,777.00,150,773.80,150,-52800,-,777.00,349.40,152700,4132,8255,9000,1325
0.25,34950,0.20,22725,598575,-,0.20,-14.60,2054550,101706,769.15,150,766.00,150,-53100,-,770.00,342.40,152400,4138,8262,9000,1328
0.25,34275,0.20,18750,599025,-,0.20,-14.60,2055000,101789,781.65,150,778.45,150,-53400,-,778.10,350.50,152100,4144,8247,9000,1331
0.20,14625,0.15,118425,600525,-,0.15,-14.65,2056500,102290,778.05,150,774.10,75,-53400,-,775.05,347.45,152100,4151,8253,9000,1335
0.20,31725,0.15,115125,600525,-,0.15,-14.65,2056500,102348,794.25,150,789.75,150,-53400,-,790.00,362.40,152100,4153,8239,9000,1338
0.20,29550,0.15,101400,572250,-,0.20,-14.60,2028225,103017,787.10,600,783.55,375,-53775,-,784.10,356.50,151725,4171,8239,9000,1341
0.20,31350,0.15,2775,572250,-,0.15,-14.65,2028225,104999,787.30,150,784.35,375,-53775,-,787.30,359.70,151725,4177,8239,9000,1344
0.15,450,0.10,211425,503700,-,0.10,-14.70,1959675,105466,773.60,75,770.70,375,-54000,-,770.00,342.40,151500,4184,8253,9000,1347
0.15,59175,0.10,138525,500400,-,0.10,-14.70,1956375,106820,783.30,150,779.60,450,-54150,-,781.00,353.40,151350,4227,8240,9000,1350
0.20,14850,0.10,134700,500400,-,0.20,-14.60,1956375,108026,779.25,75,775.85,75,-54150,-,780.00,352.40,151350,4236,8242,9000,1352
0.15,9975,0.10,141225,477225,-,0.10,-14.70,1933200,108517,787.30,150,783.50,450,-54150,-,791.40,363.80,151350,4245,8233,9000,1355
0.15,9300,0.10,140100,470700,-,0.10,-14.70,1926675,108633,786.30,75,783.00,75,-54150,-,791.40,363.80,151350,4245,8241,9000,1358
0.20,27000,0.15,2850,437700,-,0.15,-14.65,1893675,109091,812.60,150,807.75,150,-55050,-,809.45,381.85,150450,4261,8211,9000,1401
0.15,75,0.10,140925,416400,-,0.15,-14.65,1872375,109240,805.90,150,802.10,150,-55200,-,800.90,373.30,150300,4262,8218,9000,1404
0.20,27600,0.10,140025,416400,-,0.10,-14.70,1872375,109322,812.85,225,809.75,750,-55200,-,804.00,376.40,150300,4264,8211,9000,1407
0.15,22275,0.10,147300,415800,-,0.15,-14.65,1871775,109666,819.45,75,816.25,150,-55500,-,819.60,392.00,150000,4285,8207,9000,1410
0.15,17925,0.10,118200,415800,-,0.10,-14.70,1871775,109826,811.05,225,807.40,150,-55500,-,823.75,396.15,150000,4306,8205,9000,1413
0.15,17325,0.10,115500,406725,-,0.10,-14.70,1862700,110116,800.05,75,796.30,150,-58425,-,798.00,370.40,147075,4324,8223,9000,1416
0.15,18075,0.10,86475,389400,-,0.10,-14.70,1845375,110429,791.05,150,787.40,75,-59325,-,788.05,360.45,146175,4333,8233,9000,1419
0.15,17550,0.10,79275,387225,-,0.10,-14.70,1843200,110632,776.60,150,771.90,150,-60000,-,777.90,350.30,145500,4341,8252,9000,1422
0.15,8325,0.10,75975,377325,-,0.15,-14.65,1833300,110919,787.55,150,782.75,300,-60150,-,787.00,359.40,145350,4342,8235,9000,1425
0.15,12000,0.10,63525,354825,-,0.15,-14.65,1810800,111227,785.45,150,781.20,75,-60150,-,781.55,353.95,145350,4347,8237,9000,1428
0.15,18750,0.10,45525,339375,-,0.15,-14.65,1795350,111590,792.85,75,790.00,75,-60825,-,790.00,362.40,144675,4382,8231,9000,1431
0.15,22575,0.10,30000,333075,-,0.10,-14.70,1789050,111982,789.90,75,786.60,75,-62925,-,791.10,363.50,142575,4402,8227,9000,1434
0.15,21225,0.10,38400,309900,-,0.10,-14.70,1765875,112047,798.95,150,795.40,150,-64125,-,793.70,366.10,141375,4416,8218,9000,1437
0.15,22650,0.10,28350,303075,-,0.10,-14.70,1759050,112156,795.55,75,792.25,525,-66225,-,791.00,363.40,139275,4438,8221,9000,1440
0.15,15225,0.10,21750,299550,-,0.15,-14.65,1755525,112393,791.40,300,788.00,75,-66225,-,785.35,357.75,139275,4443,8227,9000,1443
0.10,7500,0.05,333450,288675,-,0.10,-14.70,1744650,112695,778.70,75,775.25,75,-66750,-,775.00,347.40,138750,4499,8236,9000,1446
0.10,41100,0.05,261600,285750,-,0.10,-14.70,1741725,112843,783.35,75,780.10,75,-70725,-,780.90,353.30,134775,4503,8226,9000,1449
0.10,49800,0.05,118425,285750,-,0.05,-14.75,1741725,112931,791.50,75,787.65,375,-70725,-,790.00,362.40,134775,4570,8216,9000,1452
0.10,51750,0.05,53850,287475,-,0.05,-14.75,1743450,113845,789.45,675,787.95,75,-73200,-,790.00,362.40,132300,4572,8218,9000,1456
0.10,54075,0.05,43425,227775,-,0.05,-14.75,1683750,114356,789.05,75,786.00,75,-73275,-,790.00,362.40,132225,4612,8223,9000,1458
0.10,57750,0.05,45975,218325,-,0.10,-14.70,1674300,114373,778.40,75,772.80,300,-73875,-,780.10,352.50,131625,4620,8241,9000,1501
0.10,83775,0.05,22425,213450,-,0.05,-14.75,1669425,114692,744.80,75,741.55,300,-76575,-,740.00,312.40,128925,4676,8275,9000,1504
0.10,60300,0.05,2250,176850,-,0.05,-14.75,1632825,115265,757.25,150,755.00,150,-77100,-,760.00,332.40,128400,4703,8245,9000,1508
0.10,70050,-,-,176850,-,0.10,-14.70,1632825,115391,759.30,300,754.50,225,-77100,-,752.55,324.95,128400,4707,8249,9000,1510
0.10,55200,0.05,3375,146850,-,0.05,-14.75,1602825,115725,751.40,300,748.25,75,-77100,-,751.75,324.15,128400,4722,8253,9000,1514
0.10,62700,0.05,2775,138000,-,0.05,-14.75,1593975,115858,750.65,375,747.95,225,-78225,-,751.00,323.40,127275,4761,8253,9000,1516
0.10,71100,0.05,9975,121050,-,0.05,-14.75,1577025,116294,745.95,450,743.25,450,-82125,-,744.55,316.95,123375,4823,8259,9000,1519
0.10,69150,0.05,11025,111525,-,0.10,-14.70,1567500,116352,746.00,75,744.60,375,-82125,-,744.55,316.95,123375,4823,8257,9000,1522
0.05,32625,-,-,101625,-,0.05,-14.75,1557600,116700,748.45,450,744.75,150,-85500,-,747.75,320.15,120000,4848,8252,9000,1525
0.05,42825,-,-,100875,-,0.05,-14.75,1556850,116956,745.00,150,744.55,300,-86475,-,744.55,316.95,119025,4877,8260,9000,1528
0.05,48675,-,-,92400,-,0.05,-14.75,1548375,116959,745.90,675,744.05,75,-87375,-,744.25,316.65,118125,4897,8255,9000,1531
