ce_askprice,ce_askqty,ce_bidprice,ce_bidqty,ce_chng_in_oi,ce_iv,ce_ltp,ce_net_chng,ce_oi,ce_volume,pe_askprice,pe_askqty,pe_bidprice,pe_bidqty,pe_chng_in_oi,pe_iv,pe_ltp,pe_net_chng,pe_oi,pe_volume,spot_price,strike_price,time
372.00,525,367.20,300,-30525,89.94,373.00,43.00,21300,1793,42.50,150,42.30,450,304650,94.57,42.40,-138.40,508725,53813,8442,8100,1115
396.90,375,392.65,225,-30525,89.94,390.30,60.30,21300,1794,38.85,75,38.70,150,302700,94.57,38.60,-142.20,506775,54993,8466,8100,1118
403.75,75,399.40,225,-30525,89.94,404.30,74.30,21300,1798,37.85,75,37.60,225,302400,94.57,37.50,-143.30,506475,56173,8476,8100,1121
420.45,75,416.35,225,-30375,89.94,402.00,72.00,21450,1800,35.30,150,35.10,225,299775,94.57,35.20,-145.60,503850,56706,8490,8100,1124
428.15,300,422.20,225,-30375,89.94,422.60,92.60,21450,1807,35.35,75,35.00,1050,299850,94.57,35.20,-145.60,503925,57522,8502,8100,1127
423.60,150,419.50,225,-30375,89.94,422.60,92.60,21450,1807,35.80,150,35.60,300,310800,94.57,35.60,-145.20,514875,57889,8494,8100,1130
429.75,150,425.25,225,-30300,89.94,420.10,90.10,21525,1829,34.45,450,34.30,225,319575,94.57,34.20,-146.60,523650,58788,8501,8100,1134
417.75,150,413.40,75,-29100,89.94,415.00,85.00,22725,1832,35.85,150,35.55,300,325125,94.57,35.40,-145.40,529200,59523,8497,8100,1137
418.30,300,414.15,150,-29100,89.94,415.00,85.00,22725,1832,35.45,75,35.30,150,329475,94.57,35.40,-145.40,533550,59848,8494,8100,1140
428.20,75,424.85,75,-28875,89.94,413.00,83.00,22950,1835,34.70,75,34.50,1350,329475,94.57,34.75,-146.05,533550,60510,8507,8100,1143
455.30,300,450.40,300,-28425,89.94,453.30,123.30,23400,1843,30.50,225,30.35,75,318150,94.57,30.45,-150.35,522225,62259,8532,8100,1146
455.15,375,449.30,75,-28425,89.94,455.55,125.55,23400,1860,30.30,375,30.05,600,318150,94.57,30.25,-150.55,522225,62789,8525,8100,1149
449.80,75,445.70,525,-28650,89.94,451.70,121.70,23175,1876,30.05,300,29.85,300,305700,94.57,29.90,-150.90,509775,64970,8536,8100,1152
445.50,150,441.45,150,-28650,89.94,442.45,112.45,23175,1877,30.25,1050,30.05,225,305700,94.57,30.25,-150.55,509775,65461,8527,8100,1155
460.00,75,456.85,75,-28725,89.94,457.00,127.00,23100,1884,28.00,750,27.80,450,319350,94.57,28.10,-152.70,523425,66221,8540,8100,1158
471.20,75,466.85,150,-28725,89.94,460.05,130.05,23100,1887,27.85,225,27.70,225,319350,94.57,27.75,-153.05,523425,66849,8539,8100,1201
467.15,75,463.05,75,-29100,89.94,470.00,140.00,22725,1897,26.80,225,26.60,225,309000,94.57,26.75,-154.05,513075,68890,8552,8100,1204
451.40,150,447.50,75,-29325,89.94,460.00,130.00,22500,1904,27.20,75,27.05,225,312750,94.57,27.20,-153.60,516825,69753,8544,8100,1207
458.45,75,454.55,75,-29325,89.94,448.90,118.90,22500,1906,25.85,375,25.65,825,313875,94.57,25.85,-154.95,517950,70569,8548,8100,1210
461.90,75,458.70,75,-29325,89.94,448.90,118.90,22500,1906,24.95,300,24.80,600,313875,94.57,24.85,-155.95,517950,70700,8545,8100,1213
471.50,75,467.60,75,-29475,89.94,460.00,130.00,22350,1911,23.00,375,22.85,75,311550,94.57,23.00,-157.80,515625,72799,8564,8100,1216
488.60,75,485.20,150,-29475,89.94,494.40,164.40,22350,1919,23.00,600,22.80,300,305625,94.57,23.00,-157.80,509700,74702,8593,8100,1219
476.40,75,473.10,150,-29475,89.94,481.40,151.40,22350,1922,23.70,75,23.50,150,305625,94.57,23.65,-157.15,509700,75073,8577,8100,1222
475.75,75,473.00,75,-29625,89.94,478.80,148.80,22200,1925,23.95,75,23.85,75,299550,94.57,24.00,-156.80,503625,75787,8576,8100,1225
460.15,75,456.25,375,-29250,89.94,460.00,130.00,22575,1928,25.70,75,25.55,375,302400,94.57,25.70,-155.10,506475,76738,8554,8100,1228
459.30,75,456.35,75,-29250,89.94,467.45,137.45,22575,1932,26.20,300,26.00,675,265875,94.57,26.25,-154.55,469950,78122,8560,8100,1231
464.75,75,461.35,75,-29250,89.94,467.45,137.45,22575,1932,25.95,600,25.75,300,265875,94.57,25.65,-155.15,469950,78761,8562,8100,1234
462.70,75,459.70,75,-29250,89.94,467.45,137.45,22575,1932,25.55,225,25.35,75,265275,94.57,25.50,-155.30,469350,79047,8562,8100,1237
472.85,75,468.95,150,-29250,89.94,467.45,137.45,22575,1932,24.20,225,24.00,75,263625,94.57,24.30,-156.50,467700,79987,8574,8100,1240
482.35,75,477.90,75,-29775,89.94,483.05,153.05,22050,1937,23.30,600,23.10,900,267750,94.57,23.30,-157.50,471825,80397,8591,8100,1243
