ce_askprice,ce_askqty,ce_bidprice,ce_bidqty,ce_chng_in_oi,ce_iv,ce_ltp,ce_net_chng,ce_oi,ce_volume,pe_askprice,pe_askqty,pe_bidprice,pe_bidqty,pe_chng_in_oi,pe_iv,pe_ltp,pe_net_chng,pe_oi,pe_volume,spot_price,strike_price,time
14.00,600,13.90,1350,1806750,-,14.00,-242.30,1941150,276183,150.20,150,149.40,75,-92025,-,150.05,80.15,647025,237325,8287,8400,1156
13.95,600,13.80,75,1806750,-,13.80,-242.50,1941150,277424,149.85,75,149.15,75,-92025,-,149.15,79.25,647025,237861,8287,8400,1159
12.85,1050,12.75,75,1793700,-,12.85,-243.45,1928100,282288,150.00,300,149.20,225,-93675,-,149.35,79.45,645375,239992,8286,8400,1201
12.15,750,12.00,1575,1823700,-,12.15,-244.15,1958100,288850,155.40,375,155.00,975,-87750,-,155.00,85.10,651300,241947,8282,8400,1205
12.95,1350,12.80,150,1823700,-,12.95,-243.35,1958100,290811,151.90,75,151.10,75,-87750,-,151.05,81.15,651300,242497,8287,8400,1208
13.45,150,13.35,900,1791450,-,13.45,-242.85,1925850,293892,148.50,150,147.80,75,-84600,-,148.00,78.10,654450,243939,8295,8400,1211
13.90,750,13.80,225,1791450,-,13.80,-242.50,1925850,296210,145.85,150,145.05,75,-84600,-,146.00,76.10,654450,244732,8295,8400,1213
13.65,1950,13.50,675,1804125,-,13.60,-242.70,1938525,300254,146.70,750,146.15,300,-99450,-,146.40,76.50,639600,246410,8293,8400,1216
17.80,150,17.65,300,1791525,-,17.80,-238.50,1925925,311297,128.10,75,127.55,75,-95325,-,128.85,58.95,643725,249569,8319,8400,1219
18.30,75,18.15,900,1795425,-,18.30,-238.00,1929825,319727,119.50,225,118.30,75,-82425,-,118.75,48.85,656625,251870,8326,8400,1222
15.65,1275,15.50,6375,1805625,-,15.55,-240.75,1940025,328122,130.00,4275,128.85,75,-80550,-,129.60,59.70,658500,253701,8309,8400,1225
15.70,375,15.55,825,1805625,-,15.60,-240.70,1940025,332242,131.30,75,130.35,75,-80550,-,131.30,61.40,658500,254774,8306,8400,1228
15.85,525,15.70,1425,1837200,-,15.80,-240.50,1971600,337679,130.35,75,129.30,225,-89550,-,129.60,59.70,649500,255954,8310,8400,1232
14.65,75,14.55,150,1837200,-,14.70,-241.60,1971600,341588,135.75,75,135.00,75,-89550,-,135.00,65.10,649500,256899,8304,8400,1234
16.20,825,16.05,750,1849800,-,15.90,-240.40,1984200,349951,130.05,300,129.45,75,-103350,-,129.80,59.90,635700,258685,8306,8400,1238
15.75,375,15.60,525,1853475,-,15.60,-240.70,1987875,354510,127.20,150,126.65,150,-88725,-,127.15,57.25,650325,260532,8309,8400,1240
15.60,75,15.50,3375,1853475,-,15.55,-240.75,1987875,358836,127.00,525,126.50,150,-88725,-,126.25,56.35,650325,262010,8316,8400,1244
17.95,75,17.80,2100,1883850,-,17.90,-238.40,2018250,363676,119.70,75,119.00,150,-94875,-,119.25,49.35,644175,263526,8324,8400,1246
16.65,300,16.50,975,1910700,-,16.80,-239.50,2045100,369736,121.35,75,120.50,375,-90825,-,120.70,50.80,648225,265027,8320,8400,1249
16.25,225,16.10,525,1915950,-,16.15,-240.15,2050350,374950,120.70,225,120.05,75,-74550,-,120.00,50.10,664500,267267,8315,8400,1252
13.10,225,13.05,750,1915950,-,13.10,-243.20,2050350,379020,132.70,150,131.90,75,-74550,-,132.80,62.90,664500,268723,8306,8400,1255
7.70,75,7.65,75,1924725,-,7.70,-248.60,2059125,393933,152.95,75,152.50,75,-99900,-,152.80,82.90,639150,271885,8284,8400,1258
7.15,450,7.05,450,1924725,-,7.10,-249.20,2059125,400982,159.25,150,158.35,525,-99900,-,159.00,89.10,639150,273980,8273,8400,1301
6.70,1200,6.60,1725,1913400,-,6.65,-249.65,2047800,411557,167.85,450,167.25,75,-122625,-,167.50,97.60,616425,276899,8270,8400,1304
4.75,1125,4.65,4200,1898625,-,4.75,-251.55,2033025,420155,180.15,225,179.20,150,-174450,-,179.30,109.40,564600,279552,8254,8400,1307
4.95,300,4.90,75,1898625,-,4.90,-251.40,2033025,425800,178.15,150,177.15,75,-174450,-,178.30,108.40,564600,280789,8260,8400,1310
5.50,11025,5.40,1500,1876950,-,5.40,-250.90,2011350,431155,173.60,75,172.35,75,-185700,-,173.80,103.90,553350,281991,8266,8400,1313
5.70,375,5.65,225,1925625,-,5.70,-250.60,2060025,437628,175.85,225,174.95,225,-184350,-,174.65,104.75,554700,283408,8261,8400,1316
5.70,375,5.65,225,1925625,-,5.70,-250.60,2060025,437628,175.85,225,174.95,225,-184350,-,174.65,104.75,554700,283408,8261,8400,1319
4.70,75,4.65,300,2015175,-,4.70,-251.60,2149575,448035,181.60,75,180.50,150,-215175,-,181.70,111.80,523875,286158,8250,8400,1322
4.65,2100,4.55,1950,2012250,-,4.60,-251.70,2146650,450584,179.90,225,179.00,150,-213600,-,179.00,109.10,525450,286945,8255,8400,1325
4.75,225,4.70,1125,2029350,-,4.70,-251.60,2163750,454397,172.95,225,172.00,225,-214725,-,172.05,102.15,524325,287576,8262,8400,1328
3.65,1575,3.55,6675,1955475,-,3.60,-252.70,2089875,459027,185.85,450,184.90,75,-216000,-,185.60,115.70,523050,288282,8247,8400,1331
3.75,2025,3.70,75,1918575,-,3.65,-252.65,2052975,466851,179.45,75,178.55,375,-215850,-,179.45,109.55,523200,289521,8253,8400,1335
2.90,5625,2.85,75,1918575,-,2.85,-253.45,2052975,469236,195.30,75,193.95,75,-215850,-,195.20,125.30,523200,290218,8239,8400,1338
3.20,1500,3.15,1650,1887825,-,3.15,-253.15,2022225,477593,189.90,75,188.70,150,-236550,-,188.20,118.30,502500,292295,8239,8400,1341
3.35,975,3.30,75,1887825,-,3.35,-252.95,2022225,480206,189.95,75,189.00,225,-236550,-,190.00,120.10,502500,292879,8239,8400,1344
4.30,3225,4.25,150,1860225,-,4.30,-252.00,1994625,486084,177.70,75,176.75,75,-242700,-,177.95,108.05,496350,294104,8253,8400,1347
