ce_askprice,ce_askqty,ce_bidprice,ce_bidqty,ce_chng_in_oi,ce_iv,ce_ltp,ce_net_chng,ce_oi,ce_volume,pe_askprice,pe_askqty,pe_bidprice,pe_bidqty,pe_chng_in_oi,pe_iv,pe_ltp,pe_net_chng,pe_oi,pe_volume,spot_price,strike_price,time
309.35,150,308.55,75,109575,50.95,309.80,-83.90,272925,6391,191.15,150,190.50,75,535575,65.58,190.60,20.25,1477875,51593,8160,8000,1002
293.10,75,292.00,150,106800,50.40,292.60,-101.10,270150,6731,202.55,75,201.80,150,515025,66.23,202.00,31.65,1457325,54370,8141,8000,1005
297.45,150,296.90,75,111825,50.40,297.40,-96.30,275175,6977,196.65,75,196.10,300,520275,66.23,196.00,25.65,1462575,55865,8152,8000,1007
290.00,225,289.00,75,111750,50.40,290.00,-103.70,275100,7200,200.45,75,200.10,75,510375,66.23,200.40,30.05,1452675,56687,8143,8000,1010
299.90,300,297.35,75,119925,49.06,299.85,-93.85,283275,7668,194.00,300,193.20,75,523275,65.53,193.25,22.90,1465575,58895,8157,8000,1013
312.40,300,310.35,75,119925,49.06,313.00,-80.70,283275,8000,187.35,225,186.75,3150,523275,65.53,187.45,17.10,1465575,60280,8167,8000,1016
309.30,75,307.20,150,129375,49.06,308.00,-85.70,292725,8659,191.00,75,190.70,75,553575,65.53,191.30,20.95,1495875,63075,8165,8000,1020
309.30,75,307.20,150,129375,49.06,308.00,-85.70,292725,8659,191.00,75,190.70,75,553575,65.53,191.30,20.95,1495875,63075,8165,8000,1022
291.75,75,290.30,150,130950,49.99,290.30,-103.40,294300,9538,195.10,150,194.25,225,576375,65.71,194.95,24.60,1518675,65907,8151,8000,1025
295.45,300,293.70,75,130950,49.99,293.20,-100.50,294300,9746,192.70,450,192.20,525,576375,65.71,192.30,21.95,1518675,66524,8157,8000,1028
294.85,300,293.00,225,157050,47.48,296.40,-97.30,320400,10039,191.10,75,190.30,75,606900,65.10,191.00,20.65,1549200,67541,8161,8000,1031
