ce_askprice,ce_askqty,ce_bidprice,ce_bidqty,ce_chng_in_oi,ce_iv,ce_ltp,ce_net_chng,ce_oi,ce_volume,pe_askprice,pe_askqty,pe_bidprice,pe_bidqty,pe_chng_in_oi,pe_iv,pe_ltp,pe_net_chng,pe_oi,pe_volume,spot_price,strike_price,time
153.80,75,152.70,75,155550,84.43,152.90,-11.45,438825,31863,164.90,75,164.00,375,390075,96.72,164.25,-150.20,657375,33211,8419,8400,1004
154.35,300,153.35,75,155550,84.43,153.75,-10.60,438825,32749,159.85,75,159.05,150,390075,96.72,159.15,-155.30,657375,34357,8423,8400,1007
160.05,225,159.15,75,149625,84.43,160.15,-4.20,432900,34156,153.00,75,152.15,225,404175,96.72,152.70,-161.75,671475,36005,8432,8400,1010
155.75,75,155.00,225,149925,80.53,155.05,-9.30,433200,35326,154.95,75,154.20,75,440400,97.75,154.15,-160.30,707700,37571,8427,8400,1012
155.20,75,154.30,225,141525,80.53,154.35,-10.00,424800,36466,156.35,75,155.50,150,450750,97.75,155.85,-158.60,718050,39177,8419,8400,1016
167.35,75,166.60,75,141525,80.53,167.50,3.15,424800,37027,145.75,75,145.00,150,450750,97.75,145.90,-168.55,718050,39936,8444,8400,1019
167.45,75,166.50,75,140475,82.88,167.85,3.50,423750,39664,141.60,75,140.80,300,532800,93.54,141.00,-173.45,800100,43764,8451,8400,1022
175.95,75,175.00,75,140475,82.88,176.00,11.65,423750,40045,134.95,225,134.45,75,532800,93.54,134.85,-179.60,800100,44376,8457,8400,1025
196.90,75,195.80,150,129075,82.88,196.70,32.35,412350,42008,123.85,75,123.25,75,556725,93.54,123.65,-190.80,824025,47186,8484,8400,1027
188.80,75,187.80,150,115875,82.88,188.05,23.70,399150,43561,126.85,75,126.30,150,573825,93.54,126.55,-187.90,841125,49305,8474,8400,1031
205.15,75,203.50,300,109275,83.27,203.65,39.30,392550,45057,120.00,75,119.30,75,602025,92.38,119.95,-194.50,869325,51408,8493,8400,1034
217.90,150,217.00,150,86250,83.27,217.35,53.00,369525,47937,129.00,75,128.35,75,623775,92.38,129.00,-185.45,891075,54641,8490,8400,1037
224.60,75,223.35,375,73725,83.27,222.95,58.60,357000,49456,130.75,75,130.05,75,633150,92.38,130.25,-184.20,900450,56613,8498,8400,1039
229.25,75,228.00,375,72900,94.66,228.10,63.75,356175,50250,129.00,675,128.60,75,629325,98.48,128.95,-185.50,896625,57959,8501,8400,1042
223.65,75,222.30,225,67725,94.66,224.45,60.10,351000,50709,125.95,150,125.35,75,632400,98.48,125.90,-188.55,899700,58750,8496,8400,1045
203.05,75,201.60,300,59100,94.66,202.45,38.10,342375,51418,136.35,75,135.80,75,637725,98.48,135.95,-178.50,905025,60373,8472,8400,1048
195.45,75,194.05,150,53775,87.30,195.00,30.65,337050,52487,135.20,300,134.50,75,640725,95.93,134.50,-179.95,908025,62911,8467,8400,1051
203.90,150,203.05,150,52950,87.30,203.00,38.65,336225,52909,130.05,75,129.50,75,637350,95.93,130.00,-184.45,904650,63583,8478,8400,1054
190.90,75,190.00,525,67125,87.30,191.30,26.95,350400,53560,134.70,75,133.95,75,638250,95.93,133.95,-180.50,905550,64170,8475,8400,1057
203.30,75,202.15,150,73125,87.30,203.00,38.65,356400,54041,126.45,75,126.05,75,653700,95.93,126.50,-187.95,921000,65031,8480,8400,1100
194.15,300,192.65,150,71400,90.04,194.00,29.65,354675,54846,131.95,75,131.55,75,669825,94.04,131.95,-182.50,937125,66697,8466,8400,1103
194.95,150,194.00,300,78300,90.04,195.90,31.55,361575,55500,128.70,150,128.20,75,676575,94.04,128.10,-186.35,943875,67793,8467,8400,1106
190.95,150,190.05,75,72750,90.04,190.95,26.60,356025,55828,131.15,75,130.80,75,686250,94.04,130.95,-183.50,953550,68290,8464,8400,1109
172.85,225,172.00,225,70350,90.04,172.00,7.65,353625,57543,138.15,150,137.50,75,672675,94.04,137.80,-176.65,939975,71040,8450,8400,1112
164.55,225,163.15,75,72375,90.04,164.40,0.05,355650,58433,137.40,75,136.70,300,673275,94.04,136.70,-177.75,940575,72394,8442,8400,1115
181.50,75,181.00,4050,70800,90.04,181.00,16.65,354075,59810,125.55,75,125.10,75,692775,94.04,125.25,-189.20,960075,74661,8466,8400,1118
187.25,300,185.95,75,70350,90.04,186.00,21.65,353625,60588,122.70,75,122.00,75,708150,94.04,121.90,-192.55,975450,76315,8476,8400,1121
199.00,75,198.10,75,73950,90.04,198.00,33.65,357225,61027,116.15,300,115.50,75,715125,94.04,115.70,-198.75,982425,77320,8490,8400,1124
204.15,225,203.40,150,74925,90.04,204.00,39.65,358200,61706,112.50,375,111.85,375,719550,94.04,112.05,-202.40,986850,79121,8502,8400,1127
201.85,225,200.60,225,77400,90.04,201.10,36.75,360675,62000,116.45,375,116.00,75,721950,94.04,116.00,-198.45,989250,79958,8494,8400,1130
207.00,375,206.00,150,75150,90.04,207.00,42.65,358425,62881,113.45,150,112.75,225,734250,94.04,113.00,-201.45,1001550,82192,8501,8400,1134
198.95,300,197.90,150,72750,90.04,199.00,34.65,356025,63413,116.90,375,116.20,150,736350,94.04,116.30,-198.15,1003650,83396,8497,8400,1137
198.00,375,196.80,150,66675,90.04,196.70,32.35,349950,63845,117.25,75,116.70,675,743625,94.04,116.80,-197.65,1010925,84000,8494,8400,1140
205.00,75,204.05,75,66675,90.04,205.20,40.85,349950,64090,112.00,75,111.50,75,743625,94.04,112.05,-202.40,1010925,84746,8507,8400,1143
225.60,150,224.35,450,62100,90.04,224.75,60.40,345375,65782,102.75,75,102.20,75,738825,94.04,102.35,-212.10,1006125,89087,8532,8400,1146
223.90,225,222.05,300,62100,90.04,223.45,59.10,345375,66160,100.60,75,100.15,75,738825,94.04,100.05,-214.40,1006125,90284,8525,8400,1149
219.10,300,218.00,75,69225,90.04,218.70,54.35,352500,67791,100.00,58500,99.55,375,769200,94.04,99.65,-214.80,1036500,94645,8536,8400,1152
214.15,75,213.00,75,69225,90.04,213.35,49.00,352500,68313,100.00,29475,99.70,300,769200,94.04,99.75,-214.70,1036500,97169,8527,8400,1155
228.20,150,227.25,75,65550,90.04,227.00,62.65,348825,69035,94.90,150,94.45,75,814575,94.04,94.50,-219.95,1081875,99756,8540,8400,1158
228.75,75,227.90,150,65550,90.04,227.15,62.80,348825,69357,93.40,75,93.00,75,814575,94.04,93.15,-221.30,1081875,100978,8539,8400,1201
230.40,75,229.00,300,59775,90.04,230.15,65.80,343050,70368,89.50,150,89.00,75,826125,94.04,89.40,-225.05,1093425,105101,8552,8400,1204
217.45,75,215.95,75,60150,90.04,216.50,52.15,343425,71118,95.00,2700,94.60,75,860250,94.04,94.85,-219.60,1127550,107506,8544,8400,1207
223.00,75,222.00,75,58125,90.04,222.65,58.30,341400,71548,89.90,150,89.45,150,875250,94.04,89.65,-224.80,1142550,109454,8548,8400,1210
224.85,75,223.70,150,58125,90.04,224.00,59.65,341400,71598,88.60,300,88.20,150,875250,94.04,88.55,-225.90,1142550,109775,8545,8400,1213
230.70,75,229.25,75,51600,90.04,228.65,64.30,334875,72518,83.45,75,83.20,1050,879450,94.04,83.15,-231.30,1146750,114330,8564,8400,1216
247.90,75,246.50,150,44400,90.04,246.00,81.65,327675,74046,81.15,150,80.70,75,874350,94.04,81.00,-233.45,1141650,118440,8593,8400,1219
238.75,150,237.65,75,44400,90.04,237.75,73.40,327675,74232,84.90,75,84.60,300,874350,94.04,84.95,-229.50,1141650,119612,8577,8400,1222
235.05,75,234.25,75,31425,90.04,235.00,70.65,314700,74555,84.95,150,84.45,300,865800,94.04,84.75,-229.70,1133100,122041,8576,8400,1225
223.40,75,222.15,75,28800,90.04,222.55,58.20,312075,75078,87.90,150,87.45,75,869850,94.04,87.45,-227.00,1137150,123585,8554,8400,1228
224.60,75,223.35,75,31050,90.04,224.35,60.00,314325,75565,89.30,450,88.85,75,862875,94.04,89.30,-225.15,1130175,126454,8560,8400,1231
227.30,150,225.85,75,31050,90.04,225.40,61.05,314325,75747,87.45,150,87.00,375,862875,94.04,87.25,-227.20,1130175,127683,8562,8400,1234
226.00,150,225.00,150,30825,90.04,225.60,61.25,314100,75879,87.95,75,87.75,300,853800,94.04,88.00,-226.45,1121100,128606,8562,8400,1237
231.40,75,230.55,150,29925,90.04,231.50,67.15,313200,76298,84.65,75,84.35,150,858675,94.04,84.55,-229.90,1125975,130560,8574,8400,1240
239.60,75,238.35,450,29325,90.04,239.30,74.95,312600,76541,80.40,150,80.10,150,854475,94.04,80.15,-234.30,1121775,131777,8591,8400,1243
232.70,75,231.70,150,27150,90.04,231.10,66.75,310425,76804,84.45,75,84.00,600,866550,94.04,84.40,-230.05,1133850,133684,8575,8400,1246
246.00,75,244.60,150,27150,90.04,245.00,80.65,310425,77083,78.30,75,78.10,1800,866550,94.04,78.80,-235.65,1133850,135609,8593,8400,1249
248.70,75,247.65,75,24750,90.04,248.70,84.35,308025,77637,76.90,75,76.50,75,872175,94.04,76.50,-237.95,1139475,137586,8598,8400,1252
240.50,300,239.20,75,29775,90.04,239.85,75.50,313050,78404,79.45,75,79.10,150,890325,94.04,79.40,-235.05,1157625,139728,8577,8400,1255
236.95,75,236.25,75,29775,90.04,236.55,72.20,313050,78465,81.35,750,80.95,150,890325,94.04,81.30,-233.15,1157625,140080,8576,8400,1258
241.30,75,239.95,300,28575,90.04,240.75,76.40,311850,78964,80.70,525,80.25,525,890175,94.04,80.90,-233.55,1157475,141617,8575,8400,1301
241.40,75,240.25,75,29850,90.04,240.00,75.65,313125,79184,80.10,150,79.80,375,904050,94.04,80.05,-234.40,1171350,142816,8582,8400,1304
235.45,75,234.00,75,29850,90.04,235.00,70.65,313125,79282,82.05,150,81.70,225,904050,94.04,81.75,-232.70,1171350,143321,8576,8400,1307
224.05,75,222.65,150,30525,90.04,224.85,60.50,313800,79687,86.70,75,86.40,150,916425,94.04,86.35,-228.10,1183725,145347,8560,8400,1310
215.50,75,214.40,75,30525,90.04,215.60,51.25,313800,80023,92.30,150,92.00,300,916425,94.04,92.00,-222.45,1183725,147406,8551,8400,1313
217.45,225,216.35,75,29400,90.04,215.00,50.65,312675,80759,91.55,675,91.00,600,932475,94.04,91.05,-223.40,1199775,150416,8547,8400,1316
212.85,150,211.70,75,26325,90.04,212.00,47.65,309600,81265,93.65,300,93.25,150,948075,94.04,93.40,-221.05,1215375,152570,8544,8400,1319
224.90,75,223.60,75,18525,90.04,224.00,59.65,301800,81542,86.95,375,86.65,675,956850,94.04,86.95,-227.50,1224150,154523,8561,8400,1322
233.35,75,232.05,75,12750,90.04,232.80,68.45,296025,81968,84.90,150,84.45,75,984900,94.04,84.80,-229.65,1252200,156502,8567,8400,1325
228.50,75,227.55,150,10875,90.04,228.10,63.75,294150,82011,87.50,75,87.15,300,984900,94.04,87.50,-226.95,1252200,156881,8562,8400,1328
229.60,75,228.20,75,10200,90.04,230.00,65.65,293475,82328,85.10,525,84.65,225,984375,94.04,84.55,-229.90,1251675,158502,8564,8400,1331
227.95,150,226.55,75,6675,90.04,226.80,62.45,289950,82410,85.60,450,85.15,75,985725,94.04,85.55,-228.90,1253025,159200,8565,8400,1334
220.00,2100,219.05,75,5925,90.04,219.30,54.95,289200,82534,88.70,75,88.35,150,996000,94.04,88.40,-226.05,1263300,160313,8558,8400,1337
216.90,150,215.60,150,9225,90.04,216.20,51.85,292500,82777,91.80,75,91.40,675,984975,94.04,91.70,-222.75,1252275,161412,8549,8400,1340
223.65,75,222.40,450,2100,90.04,223.50,59.15,285375,83179,85.45,75,85.05,75,981075,94.04,85.10,-229.35,1248375,163471,8566,8400,1343
221.60,150,220.20,75,4425,90.04,220.65,56.30,287700,83317,86.35,75,86.00,150,985425,94.04,86.50,-227.95,1252725,164558,8560,8400,1346
228.30,150,227.35,75,-38325,90.04,226.55,62.20,244950,83588,84.80,225,84.65,75,941175,94.04,85.35,-229.10,1208475,165525,8567,8400,1349
243.70,75,242.40,75,-37725,90.04,243.15,78.80,245550,84277,75.30,75,74.75,75,944175,94.04,75.00,-239.45,1211475,168924,8592,8400,1352
257.15,75,255.75,75,-75450,90.04,257.25,92.90,207825,86114,77.75,375,77.30,75,945525,94.04,77.50,-236.95,1212825,174477,8597,8400,1356
261.45,375,260.25,75,-73875,90.04,260.70,96.35,209400,86631,73.30,1875,73.05,75,975150,94.04,73.45,-241.00,1242450,177569,8593,8400,1359
270.35,300,269.05,75,-73875,90.04,270.20,105.85,209400,87165,66.55,150,66.10,375,975150,94.04,66.10,-248.35,1242450,179572,8611,8400,1401
274.20,75,273.35,75,-62325,90.04,275.25,110.90,220950,87560,65.10,75,64.85,150,973650,94.04,65.00,-249.45,1240950,181398,8617,8400,1404
270.95,75,269.65,75,-64275,90.04,269.70,105.35,219000,88364,62.40,75,62.10,150,944175,94.04,62.40,-252.05,1211475,186388,8621,8400,1407
269.00,75,267.80,75,-64350,90.04,268.10,103.75,218925,88923,62.60,75,62.25,375,942150,94.04,62.45,-252.00,1209450,188789,8622,8400,1410
274.70,75,273.50,75,-72075,90.04,274.15,109.80,211200,89566,60.55,150,60.25,600,920925,94.04,60.30,-254.15,1188225,192638,8624,8400,1414
262.55,225,261.10,75,-65175,90.04,262.25,97.90,218100,89966,64.75,150,64.45,75,916950,94.04,64.50,-249.95,1184250,195242,8606,8400,1416
268.40,75,267.30,375,-65175,90.04,267.75,103.40,218100,90071,61.45,450,61.10,150,916950,94.04,61.15,-253.30,1184250,195895,8615,8400,1419
248.70,225,247.45,75,-62850,90.04,248.00,83.65,220425,90762,69.00,375,68.90,150,911850,94.04,69.00,-245.45,1179150,198736,8592,8400,1422
249.75,75,248.25,75,-60075,90.04,249.00,84.65,223200,91005,69.00,975,68.55,225,895800,94.04,69.00,-245.45,1163100,200294,8593,8400,1425
281.75,300,280.65,75,-59250,90.04,281.05,116.70,224025,91561,58.85,150,58.50,150,899025,94.04,58.85,-255.60,1166325,202814,8622,8400,1428
284.90,375,283.25,75,-66450,90.04,282.65,118.30,216825,92042,51.65,225,51.40,75,912000,94.04,51.65,-262.80,1179300,207226,8616,8400,1431
294.50,225,292.70,75,-69225,90.04,293.75,129.40,214050,92610,50.95,150,50.70,375,935850,94.04,50.95,-263.50,1203150,209587,8649,8400,1434
306.20,75,305.45,75,-69225,90.04,305.00,140.65,214050,93374,48.10,450,47.80,150,933000,94.04,48.10,-266.35,1200300,214798,8663,8400,1437
314.00,75,312.60,150,-75825,90.04,315.00,150.65,207450,93720,47.15,450,46.90,75,893100,94.04,47.00,-267.45,1160400,216526,8677,8400,1440
298.10,75,296.60,75,-83475,90.04,298.25,133.90,199800,94147,53.15,150,52.95,75,865650,94.04,53.00,-261.45,1132950,220921,8644,8400,1443
307.15,75,305.70,75,-80025,90.04,307.35,143.00,203250,94411,48.80,375,48.60,450,859725,94.04,48.60,-265.85,1127025,223194,8658,8400,1446
297.75,75,296.50,75,-82950,90.04,298.15,133.80,200325,94663,50.85,150,50.55,75,863850,94.04,50.30,-264.15,1131150,225233,8653,8400,1449
297.95,150,296.20,225,-87450,90.04,297.05,132.70,195825,95113,51.05,225,50.75,75,846900,94.04,51.05,-263.40,1114200,226665,8646,8400,1452
296.95,75,295.80,75,-88125,90.04,295.00,130.65,195150,95282,51.25,75,51.00,150,839625,94.04,51.35,-263.10,1106925,227844,8653,8400,1455
308.15,75,306.65,75,-87150,90.04,308.00,143.65,196125,95704,47.70,150,47.40,450,843225,94.04,47.95,-266.50,1110525,230642,8656,8400,1457
297.15,150,296.00,75,-92925,90.04,297.40,133.05,190350,95858,50.30,75,50.00,600,835200,94.04,50.15,-264.30,1102500,231464,8644,8400,1501
282.95,75,282.15,75,-92625,90.04,282.30,117.95,190650,96447,56.40,150,56.05,300,810975,94.04,56.30,-258.15,1078275,235416,8639,8400,1504
265.25,75,263.80,75,-96750,90.04,265.00,100.65,186525,97100,64.05,75,63.75,75,758100,94.04,64.00,-250.45,1025400,239145,8613,8400,1507
253.75,75,252.30,75,-98475,90.04,252.70,88.35,184800,97511,68.40,75,68.10,75,704850,94.04,68.50,-245.95,972150,241650,8602,8400,1510
250.65,150,249.45,75,-93825,90.04,249.75,85.40,189450,98799,73.20,450,72.85,225,662700,94.04,73.10,-241.35,930000,246497,8590,8400,1513
254.95,75,253.80,225,-116925,90.04,253.40,89.05,166350,99747,72.85,450,72.50,150,588075,94.04,72.75,-241.70,855375,250816,8609,8400,1516
253.50,75,252.45,75,-110775,90.04,253.50,89.15,172500,100198,76.80,225,76.35,150,577200,94.04,76.60,-237.85,844500,255181,8587,8400,1519
255.00,2100,253.95,75,-111300,90.04,253.90,89.55,171975,101180,77.90,75,77.30,75,530175,94.04,77.45,-237.00,797475,258651,8584,8400,1521
246.10,75,245.15,300,-128250,90.04,244.45,80.10,155025,101560,78.80,150,78.35,75,508725,94.04,78.60,-235.85,776025,260634,8575,8400,1525
