ce_askprice,ce_askqty,ce_bidprice,ce_bidqty,ce_chng_in_oi,ce_iv,ce_ltp,ce_net_chng,ce_oi,ce_volume,pe_askprice,pe_askqty,pe_bidprice,pe_bidqty,pe_chng_in_oi,pe_iv,pe_ltp,pe_net_chng,pe_oi,pe_volume,spot_price,strike_price,time
7.90,450,7.80,5325,603750,45.13,7.90,-17.10,1475175,59568,889.60,75,883.25,75,2025,76.62,902.45,105.95,60375,582,8155,9000,1225
7.75,675,7.70,75,594225,45.13,7.70,-17.30,1465650,60086,900.25,75,894.15,75,2025,76.62,902.45,105.95,60375,582,8148,9000,1228
7.65,75,7.60,300,576450,45.13,7.65,-17.35,1447875,60357,909.45,375,905.00,150,2025,76.62,902.45,105.95,60375,582,8141,9000,1231
7.30,450,7.25,75,575850,45.13,7.25,-17.75,1447275,61148,926.00,75,920.65,75,2025,76.62,924.00,127.50,60375,593,8112,9000,1235
7.35,1125,7.25,1200,575850,45.13,7.35,-17.65,1447275,61528,918.05,375,913.55,75,2325,76.62,920.30,123.80,60675,599,8119,9000,1237
7.40,1950,7.30,1650,573525,45.13,7.35,-17.65,1444950,61844,912.55,75,906.15,75,2175,76.62,910.00,113.50,60525,618,8129,9000,1240
7.50,5925,7.40,1500,582375,45.13,7.45,-17.55,1453800,62487,909.30,150,903.40,75,1650,76.62,913.20,116.70,60000,619,8122,9000,1243
7.40,975,7.35,75,582375,45.13,7.45,-17.55,1453800,62825,914.95,225,909.05,75,1725,76.62,914.95,118.45,60075,621,8132,9000,1246
7.35,300,7.25,2100,578775,45.13,7.30,-17.70,1450200,63137,929.45,150,924.30,75,1725,76.62,924.90,128.40,60075,623,8117,9000,1249
7.25,2925,7.15,1575,590025,45.13,7.20,-17.80,1461450,63749,931.45,75,929.15,75,1875,76.62,930.00,133.50,60225,643,8115,9000,1253
7.35,1200,7.25,1275,590850,45.13,7.30,-17.70,1462275,64428,930.55,75,926.85,75,2625,76.62,925.80,129.30,60975,664,8122,9000,1255
7.30,450,7.25,1500,600075,45.13,7.25,-17.75,1471500,64722,928.35,75,922.60,75,2625,76.62,923.00,126.50,60975,667,8119,9000,1258
7.30,1425,7.20,2250,600075,45.13,7.25,-17.75,1471500,64811,922.55,75,916.70,150,1875,76.62,920.00,123.50,60225,668,8125,9000,1301
7.65,225,7.60,525,590400,45.13,7.65,-17.35,1461825,65304,908.60,300,903.60,75,900,76.62,908.00,111.50,59250,669,8139,9000,1304
7.70,4275,7.60,150,590400,45.13,7.70,-17.30,1461825,65414,908.00,75,903.00,75,900,76.62,908.00,111.50,59250,669,8141,9000,1307
7.45,1500,7.40,3600,594750,45.13,7.40,-17.60,1466175,65882,911.45,150,906.85,150,900,76.62,892.55,96.05,59250,678,8140,9000,1310
7.45,2550,7.40,5025,607200,45.13,7.45,-17.55,1478625,66242,897.70,75,893.15,75,900,76.62,892.55,96.05,59250,678,8144,9000,1313
7.45,150,7.40,2925,618600,45.13,7.45,-17.55,1490025,67051,893.40,75,888.45,75,1275,76.62,883.90,87.40,59625,687,8149,9000,1316
7.30,1425,7.20,3900,612900,45.13,7.25,-17.75,1484325,67902,901.45,75,896.55,75,1275,76.62,894.10,97.60,59625,688,8142,9000,1319
7.45,5775,7.40,975,612900,45.13,7.45,-17.55,1484325,68214,898.30,75,893.20,150,900,76.62,906.35,109.85,59250,692,8141,9000,1322
7.50,4125,7.40,2175,615075,45.13,7.45,-17.55,1486500,68749,905.25,75,900.45,75,1200,76.62,904.00,107.50,59550,693,8145,9000,1325
7.40,3750,7.30,900,615450,45.13,7.25,-17.75,1486875,69152,920.95,75,916.40,75,1125,76.62,910.15,113.65,59475,694,8130,9000,1328
7.35,1125,7.30,1050,624975,45.13,7.25,-17.75,1496400,69520,908.10,150,903.10,150,1125,76.62,911.45,114.95,59475,699,8143,9000,1331
7.25,300,7.20,750,626850,45.13,7.20,-17.80,1498275,69937,911.00,75,905.85,75,1125,76.62,911.45,114.95,59475,699,8145,9000,1334
7.45,1050,7.35,1500,626850,45.13,7.45,-17.55,1498275,70629,888.15,75,884.70,75,1425,76.62,894.95,98.45,59775,701,8161,9000,1337
7.70,1650,7.65,375,629100,45.13,7.65,-17.35,1500525,72507,860.05,75,852.60,75,1575,76.62,859.75,63.25,59925,747,8185,9000,1340
7.55,1725,7.45,7425,664650,45.13,7.50,-17.50,1536075,74945,840.25,150,836.45,300,975,76.62,840.30,43.80,59325,848,8198,9000,1343
8.95,6975,8.90,150,651525,45.13,8.90,-16.10,1522950,78210,832.45,150,828.10,75,3900,76.62,832.15,35.65,62250,871,8204,9000,1346
7.95,1950,7.85,675,638175,45.13,7.90,-17.10,1509600,79447,851.35,375,846.90,75,3825,76.62,858.50,62.00,62175,883,8191,9000,1349
7.85,1200,7.80,750,636525,45.13,7.85,-17.15,1507950,80224,859.50,150,854.30,150,4125,76.62,848.50,52.00,62475,884,8186,9000,1352
7.25,150,7.20,600,634125,45.13,7.25,-17.75,1505550,81208,892.15,75,889.10,2175,4050,76.62,891.85,95.35,62400,944,8158,9000,1355
6.80,5475,6.75,150,645525,45.13,6.75,-18.25,1516950,82767,917.40,900,910.15,75,2100,76.62,914.10,117.60,60450,996,8140,9000,1358
6.85,975,6.75,1725,650250,45.13,6.80,-18.20,1521675,83772,901.60,75,900.00,3300,2550,76.62,900.00,103.50,60900,1007,8152,9000,1401
6.70,675,6.65,150,650250,45.13,6.70,-18.30,1521675,83968,910.80,150,904.95,975,2550,76.62,906.90,110.40,60900,1014,8140,9000,1404
6.70,525,6.65,825,660300,45.13,6.65,-18.35,1531725,85395,924.80,75,918.95,450,2400,76.62,921.95,125.45,60750,1025,8124,9000,1407
6.60,1950,6.50,2775,652725,45.13,6.55,-18.45,1524150,86290,935.35,75,929.95,75,2400,76.62,921.95,125.45,60750,1025,8115,9000,1410
6.40,975,6.35,300,676200,45.13,6.35,-18.65,1547625,87239,943.15,75,938.45,150,2175,76.62,931.35,134.85,60525,1026,8109,9000,1413
5.95,1350,5.85,1575,690675,45.13,5.90,-19.10,1562100,90211,977.80,525,971.90,75,1875,76.62,973.00,176.50,60225,1038,8076,9000,1416
6.30,975,6.20,5325,674250,45.13,6.30,-18.70,1545675,91922,971.95,300,966.85,75,1275,76.62,979.90,183.40,59625,1047,8077,9000,1419
6.45,2625,6.35,450,682200,45.13,6.50,-18.50,1553625,93452,963.75,150,958.75,75,975,76.62,970.60,174.10,59325,1055,8088,9000,1425
6.25,2550,6.15,3150,680325,45.13,6.15,-18.85,1551750,94325,959.75,150,955.25,375,975,76.62,956.25,159.75,59325,1056,8084,9000,1429
6.25,1950,6.20,75,671550,45.13,6.20,-18.80,1542975,94982,952.20,150,948.55,75,975,76.62,956.25,159.75,59325,1056,8097,9000,1431
5.90,450,5.85,375,687150,45.13,5.90,-19.10,1558575,96175,980.90,2625,969.90,150,1050,76.62,966.00,169.50,59400,1058,8072,9000,1434
