ce_askprice,ce_askqty,ce_bidprice,ce_bidqty,ce_chng_in_oi,ce_iv,ce_ltp,ce_net_chng,ce_oi,ce_volume,pe_askprice,pe_askqty,pe_bidprice,pe_bidqty,pe_chng_in_oi,pe_iv,pe_ltp,pe_net_chng,pe_oi,pe_volume,spot_price,strike_price,time
157.20,300,156.75,75,609375,46.43,157.25,-118.30,722250,96253,269.05,225,268.10,75,296700,60.70,268.20,18.00,535500,58786,8130,8200,1328
161.40,150,161.00,75,593250,46.43,161.00,-114.55,706125,97049,263.40,150,262.10,75,295800,60.70,263.55,13.35,534600,59131,8143,8200,1331
161.40,75,161.00,300,615450,46.43,161.35,-114.20,728325,98028,265.00,525,263.90,300,303225,60.70,264.25,14.05,542025,59580,8145,8200,1334
170.90,75,170.20,75,615450,46.43,170.25,-105.30,728325,99099,252.65,75,251.50,150,303225,60.70,252.05,1.85,542025,60031,8161,8200,1337
181.90,150,181.15,75,618300,46.43,181.15,-94.40,731175,102339,234.15,300,232.55,75,315000,60.70,234.35,-15.85,553800,61742,8185,8200,1340
189.45,75,188.75,150,606675,46.43,188.60,-86.95,719550,106219,224.35,150,223.55,150,311400,60.70,224.00,-26.20,550200,64278,8198,8200,1343
199.00,600,198.20,150,600750,46.43,198.25,-77.30,713625,109774,224.00,75,223.45,75,321225,60.70,223.45,-26.75,560025,66429,8204,8200,1346
187.80,75,187.15,75,599250,46.43,187.70,-87.85,712125,111343,231.55,150,230.35,225,328350,60.70,230.95,-19.25,567150,67662,8191,8200,1349
183.55,75,183.00,225,602025,46.43,183.35,-92.20,714900,113243,233.50,75,233.05,75,336900,60.70,233.00,-17.20,575700,68426,8186,8200,1352
166.45,150,165.75,300,604875,46.43,166.00,-109.55,717750,115690,248.60,150,247.15,375,339600,60.70,248.40,-1.80,578400,69922,8158,8200,1355
154.00,225,153.50,75,611850,46.43,154.00,-121.55,724725,119442,261.55,150,260.10,300,343050,60.70,261.35,11.15,581850,71925,8140,8200,1358
159.25,75,158.65,75,611475,46.43,159.10,-116.45,724350,121353,252.90,75,252.00,75,327225,60.70,252.35,2.15,566025,72641,8152,8200,1401
154.70,75,154.05,225,610125,46.43,154.80,-120.75,723000,121693,258.90,75,258.00,225,322725,60.70,258.10,7.90,561525,72822,8140,8200,1404
145.95,75,145.40,75,603975,46.43,145.60,-129.95,716850,124787,267.00,75,266.35,150,313500,60.70,266.45,16.25,552300,74419,8124,8200,1407
142.85,75,142.30,150,612825,46.43,142.65,-132.90,725700,126030,271.05,75,271.00,75,317100,60.70,271.05,20.85,555900,75198,8115,8200,1410
140.35,150,139.75,75,606525,46.43,139.80,-135.75,719400,126946,275.85,75,274.45,75,307200,60.70,275.95,25.75,546000,75728,8109,8200,1413
127.70,75,127.10,150,597000,46.43,127.00,-148.55,709875,131916,297.50,75,296.15,75,291300,60.70,297.00,46.80,530100,78415,8076,8200,1416
128.65,75,127.95,75,593775,46.43,128.15,-147.40,706650,135831,290.95,75,290.00,450,270975,60.70,290.00,39.80,509775,80288,8077,8200,1419
130.05,300,129.40,150,620175,46.43,129.50,-146.05,733050,139050,284.55,150,283.35,375,262125,60.70,283.95,33.75,500925,81505,8088,8200,1425
129.40,75,128.95,150,620400,46.43,129.45,-146.10,733275,140728,283.05,375,282.00,75,272475,60.70,282.95,32.75,511275,82315,8084,8200,1429
132.80,75,132.55,75,619575,46.43,132.55,-143.00,732450,142244,279.15,75,277.85,150,236325,60.70,278.60,28.40,475125,83326,8097,8200,1431
124.05,75,123.50,150,619725,46.43,123.35,-152.20,732600,144050,291.75,150,290.50,75,236475,60.70,291.80,41.60,475275,84362,8072,8200,1434
127.55,75,127.00,75,619725,46.43,127.10,-148.45,732600,144892,287.55,150,286.35,75,236475,60.70,287.55,37.35,475275,84750,8083,8200,1438
121.55,150,120.85,300,618375,46.43,121.15,-154.40,731250,145852,298.00,375,296.95,300,230625,60.70,296.95,46.75,469425,85405,8069,8200,1441
118.85,75,118.50,75,612450,46.43,118.75,-156.80,725325,148025,303.50,75,302.65,75,214800,60.70,303.00,52.80,453600,86485,8057,8200,1444
129.90,225,129.35,300,621525,46.43,129.70,-145.85,734400,150791,286.95,225,285.50,75,202950,60.70,286.75,36.55,441750,87271,8080,8200,1446
131.80,75,131.25,75,636225,46.43,131.60,-143.95,749100,152557,284.05,150,282.80,150,203175,60.70,285.00,34.80,441975,88201,8089,8200,1449
132.80,375,132.30,75,646950,46.43,132.85,-142.70,759825,153853,281.05,75,279.95,75,215325,60.70,280.00,29.80,454125,88780,8094,8200,1452
138.55,75,138.10,225,632325,46.43,138.10,-137.45,745200,155192,272.20,75,271.20,75,204000,60.70,272.50,22.30,442800,89298,8105,8200,1456
132.35,75,131.85,75,614925,46.43,132.25,-143.30,727800,157600,275.95,75,274.80,525,195300,60.70,275.90,25.70,434100,90649,8093,8200,1458
133.70,75,133.30,75,614925,46.43,133.00,-142.55,727800,158000,272.50,300,271.10,75,195300,60.70,271.65,21.45,434100,90748,8096,8200,1502
120.60,150,120.20,75,619275,46.43,121.00,-154.55,732150,160620,290.50,150,289.95,75,177600,60.70,290.20,40.00,416400,91906,8065,8200,1504
