ce_askprice,ce_askqty,ce_bidprice,ce_bidqty,ce_chng_in_oi,ce_iv,ce_ltp,ce_net_chng,ce_oi,ce_volume,pe_askprice,pe_askqty,pe_bidprice,pe_bidqty,pe_chng_in_oi,pe_iv,pe_ltp,pe_net_chng,pe_oi,pe_volume,spot_price,strike_price,time
403.10,450,397.40,150,14400,46.45,399.95,-138.00,27300,502,133.65,75,133.00,150,309000,65.85,134.00,21.15,550725,38591,8111,7800,1049
397.75,225,391.90,150,14250,46.58,398.00,-139.95,27150,503,133.45,150,133.00,375,304050,65.25,132.85,20.00,545775,39765,8109,7800,1052
400.90,300,395.70,75,14550,46.58,395.70,-142.25,27450,509,129.25,150,128.60,75,312825,65.25,129.25,16.40,554550,40565,8118,7800,1055
399.80,75,395.10,225,14550,46.58,394.00,-143.95,27450,519,129.95,75,129.50,75,317175,65.25,129.40,16.55,558900,41335,8113,7800,1058
388.20,150,382.45,75,13875,47.76,394.00,-143.95,26775,526,132.95,300,132.65,75,318225,64.04,132.95,20.10,559950,41695,8100,7800,1102
390.90,75,384.95,150,13950,47.76,387.00,-150.95,26850,536,129.20,150,129.00,4575,319500,64.04,129.00,16.15,561225,42431,8104,7800,1104
408.70,75,402.30,75,14850,47.76,405.45,-132.50,27750,568,123.85,225,123.45,75,325500,64.04,123.20,10.35,567225,43734,8128,7800,1107
405.05,75,399.05,75,15600,47.76,402.00,-135.95,28500,590,125.35,75,124.70,75,328275,64.04,125.20,12.35,570000,43931,8123,7800,1110
403.05,600,396.80,75,15600,46.42,397.00,-140.95,28500,600,125.40,450,124.80,375,328275,63.83,124.90,12.05,570000,44209,8116,7800,1113
414.65,750,406.80,150,15075,46.42,411.85,-126.10,27975,604,120.00,150,119.50,225,340725,63.83,120.00,7.15,582450,45598,8128,7800,1116
421.35,525,415.05,75,14925,46.42,423.25,-114.70,27825,615,115.85,300,115.60,300,341025,63.83,115.60,2.75,582750,46417,8139,7800,1119
434.75,75,427.15,75,14925,46.42,430.00,-107.95,27825,650,110.15,375,109.60,450,339300,63.83,110.00,-2.85,581025,47116,8157,7800,1122
416.55,75,412.00,825,16800,46.42,416.55,-121.40,29700,652,113.70,225,113.05,150,339300,63.83,113.05,0.20,581025,47756,8142,7800,1125
423.60,525,417.50,75,16800,46.42,416.55,-121.40,29700,652,110.80,300,110.25,600,347550,63.83,110.90,-1.95,589275,48554,8146,7800,1128
416.40,75,407.80,150,16725,46.42,412.20,-125.75,29625,664,112.35,525,111.85,300,354300,63.83,112.05,-0.80,596025,49192,8142,7800,1131
410.25,375,403.50,150,16725,46.42,412.20,-125.75,29625,664,113.10,75,113.00,75,357000,63.83,113.00,0.15,598725,49630,8126,7800,1134
414.80,75,408.85,75,17100,46.42,410.75,-127.20,30000,675,110.65,75,110.20,450,362025,63.83,110.85,-2.00,603750,50324,8140,7800,1137
402.10,75,396.25,150,17175,46.42,402.10,-135.85,30075,695,112.80,75,112.35,75,361425,63.83,112.60,-0.25,603150,50991,8128,7800,1140
410.00,75,404.90,150,18000,46.42,400.00,-137.95,30900,698,109.25,300,108.70,450,365025,63.83,108.50,-4.35,606750,51363,8146,7800,1143
405.30,150,398.60,150,18000,46.42,405.00,-132.95,30900,702,114.45,75,114.00,300,363825,63.83,114.00,1.15,605550,51679,8131,7800,1146
394.45,150,390.00,75,18000,46.42,394.00,-143.95,30900,706,117.45,150,116.90,75,361725,63.83,116.95,4.10,603450,52177,8124,7800,1149
394.90,75,390.25,75,18075,46.42,395.25,-142.70,30975,711,117.85,300,117.45,75,360600,63.83,117.50,4.65,602325,52573,8118,7800,1153
392.80,75,390.00,75,18075,46.42,392.20,-145.75,30975,712,117.20,75,116.60,225,358575,63.83,117.15,4.30,600300,53040,8119,7800,1155
399.55,150,392.10,150,18150,46.42,395.40,-142.55,31050,714,115.05,375,114.45,150,358575,63.83,114.70,1.85,600300,53192,8124,7800,1158
409.90,75,402.85,225,18150,46.42,401.05,-136.90,31050,721,109.95,225,109.45,75,363150,63.83,110.00,-2.85,604875,53798,8131,7800,1202
409.60,75,403.10,75,18675,46.42,405.30,-132.65,31575,722,109.40,3000,109.25,75,363375,63.83,109.35,-3.50,605100,54179,8136,7800,1204
422.65,75,415.45,375,18600,46.42,418.00,-119.95,31500,739,102.55,225,102.10,150,368700,63.83,102.15,-10.70,610425,54942,8152,7800,1208
417.95,75,412.85,75,18600,46.42,412.60,-125.35,31500,765,105.55,150,105.10,150,368700,63.83,105.05,-7.80,610425,55168,8144,7800,1210
409.20,75,402.65,375,18525,46.42,411.00,-126.95,31425,770,105.70,75,105.40,75,365700,63.83,105.10,-7.75,607425,55853,8140,7800,1213
403.30,75,397.15,150,18525,46.42,399.80,-138.15,31425,775,106.65,375,106.15,75,370200,63.83,106.60,-6.25,611925,56234,8129,7800,1216
417.60,150,412.70,75,18900,46.42,412.00,-125.95,31800,786,100.40,4500,100.20,75,371850,63.83,100.35,-12.50,613575,57019,8146,7800,1219
411.80,150,406.25,450,21750,46.42,405.50,-132.45,34650,820,96.60,75,96.20,75,398250,63.83,96.50,-16.35,639975,59617,8151,7800,1222
416.30,225,410.30,75,21750,46.42,416.90,-121.05,34650,824,94.70,75,94.25,75,398250,63.83,94.55,-18.30,639975,60664,8155,7800,1225
407.25,75,402.20,150,21525,46.42,410.00,-127.95,34425,849,97.45,150,97.00,450,408450,63.83,97.40,-15.45,650175,61506,8148,7800,1228
402.40,150,396.90,150,20775,46.42,402.05,-135.90,33675,854,100.95,75,100.55,75,401400,63.83,100.95,-11.90,643125,62215,8141,7800,1231
392.70,150,385.55,75,20775,46.42,391.35,-146.60,33675,874,108.00,75,107.50,900,395475,63.83,108.00,-4.85,637200,63381,8112,7800,1235
396.45,150,389.75,225,20775,46.42,391.35,-146.60,33675,874,105.45,75,105.25,75,395475,63.83,106.15,-6.70,637200,63834,8119,7800,1237
400.45,150,395.00,150,21675,46.42,398.00,-139.95,34575,882,102.30,375,101.90,75,390750,63.83,102.25,-10.60,632475,64557,8129,7800,1240
402.60,150,397.30,75,21675,46.42,397.10,-140.85,34575,911,101.20,150,100.85,300,391950,63.83,101.35,-11.50,633675,65241,8122,7800,1243
397.90,75,391.80,525,21675,46.42,395.00,-142.95,34575,915,102.30,300,101.85,75,391950,63.83,102.30,-10.55,633675,65969,8132,7800,1246
386.75,150,381.75,75,21525,46.42,390.30,-147.65,34425,917,105.95,300,105.70,2250,389325,63.83,105.95,-6.90,631050,66422,8117,7800,1249
386.20,900,380.30,75,21600,46.42,388.60,-149.35,34500,943,110.00,375,109.60,75,384600,63.83,109.85,-3.00,626325,68034,8115,7800,1253
391.05,150,386.35,450,21450,46.42,391.90,-146.05,34350,957,113.90,300,113.55,75,339075,63.83,114.00,1.15,580800,69817,8122,7800,1255
391.95,225,387.60,300,20925,46.42,389.10,-148.85,33825,968,112.60,75,112.15,150,337125,63.83,112.35,-0.50,578850,70712,8119,7800,1258
398.10,300,392.95,300,20025,46.42,398.00,-139.95,32925,977,111.50,150,111.00,150,337125,63.83,111.15,-1.70,578850,70936,8125,7800,1301
408.65,300,402.60,225,20475,46.42,400.00,-137.95,33375,988,106.80,150,106.40,75,336225,63.83,106.70,-6.15,577950,71563,8139,7800,1304
407.25,300,402.25,1050,20550,46.42,407.15,-130.80,33450,993,106.00,75,105.85,150,336225,63.83,106.00,-6.85,577950,72091,8141,7800,1307
403.80,300,400.10,300,18975,46.42,415.00,-122.95,31875,995,107.85,75,107.55,300,343350,63.83,108.00,-4.85,585075,72828,8140,7800,1310
413.25,375,408.35,1050,18975,46.42,400.05,-137.90,31875,996,102.60,75,102.25,75,340125,63.83,102.40,-10.45,581850,73141,8144,7800,1313
415.95,375,411.05,225,18825,46.42,419.15,-118.80,31725,1001,101.85,300,101.40,150,344925,63.83,102.00,-10.85,586650,74047,8149,7800,1316
409.00,75,405.15,450,18900,46.42,405.35,-132.60,31800,1003,103.30,150,103.00,375,356100,63.83,103.30,-9.55,597825,74767,8142,7800,1319
412.00,375,405.60,375,18900,46.42,408.75,-129.20,31800,1007,101.15,75,100.90,150,356100,63.83,101.15,-11.70,597825,74983,8141,7800,1322
407.70,300,402.75,375,18900,46.42,409.50,-128.45,31800,1009,103.20,75,102.85,75,356025,63.83,103.00,-9.85,597750,75516,8145,7800,1325
393.85,600,389.20,300,18900,46.42,409.50,-128.45,31800,1009,105.55,225,105.15,75,363825,63.83,105.20,-7.65,605550,76100,8130,7800,1328
402.70,300,397.80,225,18900,46.42,394.00,-143.95,31800,1010,102.35,300,102.05,75,368250,63.83,102.40,-10.45,609975,76577,8143,7800,1331
403.05,975,397.85,375,18750,46.42,403.95,-134.00,31650,1011,103.40,225,102.90,150,368325,63.83,103.40,-9.45,610050,77110,8145,7800,1334
417.50,375,412.00,300,18825,46.42,416.40,-121.55,31725,1015,98.40,150,97.90,225,368325,63.83,98.00,-14.85,610050,77713,8161,7800,1337
440.05,150,435.10,225,19425,46.42,442.25,-95.70,32325,1032,89.40,150,89.00,525,365100,63.83,88.85,-24.00,606825,80494,8185,7800,1340
455.65,450,449.55,225,17475,46.42,451.35,-86.60,30375,1103,86.95,75,86.60,375,356850,63.83,86.65,-26.20,598575,84362,8198,7800,1343
463.85,225,458.50,225,17475,46.42,459.05,-78.90,30375,1147,85.00,600,84.65,75,348075,63.83,84.75,-28.10,589800,87035,8204,7800,1346
447.35,225,442.90,150,19500,46.42,448.00,-89.95,32400,1228,88.40,75,87.95,300,360150,63.83,88.20,-24.65,601875,88606,8191,7800,1349
440.80,75,436.90,375,15225,46.42,446.00,-91.95,28125,1250,87.60,75,87.25,225,359550,63.83,87.60,-25.25,601275,89431,8186,7800,1352
412.60,450,407.75,225,15075,46.42,408.20,-129.75,27975,1277,93.25,300,92.90,150,373275,63.83,93.25,-19.60,615000,91450,8158,7800,1355
395.20,300,389.20,225,15750,46.42,401.05,-136.90,28650,1287,100.40,75,99.95,75,370575,63.83,100.00,-12.85,612300,94103,8140,7800,1358
403.25,300,398.60,150,15975,46.42,399.90,-138.05,28875,1308,95.65,150,95.25,75,363150,63.83,95.20,-17.65,604875,95327,8152,7800,1401
395.35,300,390.10,900,15975,46.42,399.90,-138.05,28875,1308,98.40,450,97.95,75,365400,63.83,98.00,-14.85,607125,95567,8140,7800,1404
383.75,225,378.60,300,17550,46.42,384.30,-153.65,30450,1348,103.00,75,102.65,75,340950,63.83,103.00,-9.85,582675,97850,8124,7800,1407
379.15,300,373.80,300,17550,46.42,381.60,-156.35,30450,1351,105.30,75,104.90,450,347775,63.83,105.00,-7.85,589500,98772,8115,7800,1410
373.95,225,370.05,75,19050,46.42,375.80,-162.15,31950,1357,106.60,150,106.30,150,342450,63.83,106.50,-6.35,584175,99499,8109,7800,1413
353.30,150,347.55,225,16800,46.42,352.60,-185.35,29700,1434,122.30,75,121.80,75,315075,63.83,121.65,8.80,556800,103916,8076,7800,1416
357.85,75,353.35,525,19350,46.42,353.00,-184.95,32250,1535,120.10,300,119.65,150,303525,63.83,119.70,6.85,545250,106725,8077,7800,1419
362.80,75,358.95,150,22800,46.42,360.00,-177.95,35700,1579,116.25,75,115.75,75,312075,63.83,115.80,2.95,553800,108388,8088,7800,1425
362.60,75,358.30,225,23175,46.42,358.50,-179.45,36075,1589,114.00,450,113.50,75,313275,63.83,113.70,0.85,555000,109469,8084,7800,1429
369.05,375,364.80,150,21600,46.42,366.60,-171.35,34500,1624,111.65,75,111.25,525,319050,63.83,111.35,-1.50,560775,110939,8097,7800,1431
