ce_askprice,ce_askqty,ce_bidprice,ce_bidqty,ce_chng_in_oi,ce_iv,ce_ltp,ce_net_chng,ce_oi,ce_volume,pe_askprice,pe_askqty,pe_bidprice,pe_bidqty,pe_chng_in_oi,pe_iv,pe_ltp,pe_net_chng,pe_oi,pe_volume,spot_price,strike_price,time
18.50,7500,18.40,300,248025,86.49,18.40,-9.30,1641825,112716,547.00,150,542.60,150,-8475,104.69,544.55,-234.20,226350,1931,8478,9000,1054
16.60,450,16.50,750,255975,86.49,16.60,-11.10,1649775,114879,562.05,75,558.50,225,-4575,104.69,551.80,-226.95,230250,1934,8475,9000,1057
18.85,900,18.65,1800,262275,86.49,18.80,-8.90,1656075,116646,544.95,150,540.50,75,-3150,104.69,540.00,-238.75,231675,1971,8480,9000,1100
16.60,975,16.45,225,270750,87.56,16.60,-11.10,1664550,119545,557.35,75,552.85,225,-7650,97.52,552.00,-226.75,227175,1984,8466,9000,1103
16.75,225,16.60,825,259875,87.56,16.65,-11.05,1653675,120904,553.00,150,548.10,75,-7800,97.52,551.50,-227.25,227025,1994,8467,9000,1106
15.65,1425,15.50,375,274200,87.56,15.50,-12.20,1668000,121704,557.95,75,553.20,150,-7650,97.52,551.15,-227.60,227175,1999,8464,9000,1109
13.65,1125,13.50,750,273300,87.56,13.60,-14.10,1667100,125742,580.35,150,576.05,75,-8100,97.52,575.00,-203.75,226725,2084,8450,9000,1112
12.30,2100,12.15,975,289800,87.56,12.15,-15.55,1683600,127617,587.75,150,582.65,150,-6900,97.52,587.35,-191.40,227925,2131,8442,9000,1115
14.15,825,14.00,1275,302625,87.56,14.15,-13.55,1696425,131116,562.05,150,556.75,150,-7875,97.52,559.40,-219.35,226950,2221,8466,9000,1118
14.65,150,14.55,225,337950,87.56,14.50,-13.20,1731750,133421,551.65,225,547.35,75,-7875,97.52,545.00,-233.75,226950,2249,8476,9000,1121
16.15,1875,16.00,600,341550,87.56,16.05,-11.65,1735350,134988,535.10,75,530.65,225,-7125,97.52,533.90,-244.85,227700,2264,8490,9000,1124
16.80,375,16.65,1500,335550,87.56,16.75,-10.95,1729350,137248,523.70,150,520.35,75,-8550,97.52,520.00,-258.75,226275,2303,8502,9000,1127
16.25,75,16.15,300,341400,87.56,16.20,-11.50,1735200,138110,531.75,75,527.60,150,-8175,97.52,527.00,-251.75,226650,2308,8494,9000,1130
15.95,75,15.85,450,355950,87.56,16.00,-11.70,1749750,140495,522.15,75,520.10,75,-8100,97.52,521.10,-257.65,226725,2338,8501,9000,1134
14.75,1125,14.60,1275,348825,87.56,14.65,-13.05,1742625,142383,533.95,75,529.70,150,-8325,97.52,535.30,-243.45,226500,2367,8497,9000,1137
14.00,6225,13.90,1350,360075,87.56,13.80,-13.90,1753875,143554,533.90,150,530.00,75,-8325,97.52,535.10,-243.65,226500,2424,8494,9000,1140
15.00,525,14.95,750,360075,87.56,14.95,-12.75,1753875,144520,524.40,150,522.25,75,-5925,97.52,524.10,-254.65,228900,2435,8507,9000,1143
17.90,600,17.75,675,343575,87.56,17.95,-9.75,1737375,149089,496.80,75,492.10,150,-1650,97.52,494.85,-283.90,233175,2592,8532,9000,1146
17.65,300,17.55,150,343575,87.56,17.65,-10.05,1737375,150387,495.00,75,492.05,75,-1650,97.52,494.25,-284.50,233175,2628,8525,9000,1149
16.15,525,16.10,75,326175,87.56,16.15,-11.55,1719975,155269,498.25,75,494.40,150,-5700,97.52,495.00,-283.75,229125,2719,8536,9000,1152
15.70,1650,15.55,75,326175,87.56,15.65,-12.05,1719975,156983,500.85,75,498.85,75,-5700,97.52,498.30,-280.45,229125,2779,8527,9000,1155
17.35,225,17.25,75,330150,87.56,17.25,-10.45,1723950,159628,487.00,150,482.70,300,-5325,97.52,485.00,-293.75,229500,2813,8540,9000,1158
17.35,75,17.25,675,330150,87.56,17.40,-10.30,1723950,160804,483.25,150,479.00,150,-5325,97.52,483.65,-295.10,229500,2842,8539,9000,1201
17.20,150,17.05,1350,337050,87.56,17.30,-10.40,1730850,164201,478.00,150,474.15,75,-4650,97.52,474.80,-303.95,230175,2917,8552,9000,1204
15.40,525,15.25,1500,325500,87.56,15.35,-12.35,1719300,166071,496.95,75,492.80,75,-5175,97.52,489.50,-289.25,229650,2958,8544,9000,1207
16.50,5700,16.35,1050,325650,87.56,16.50,-11.20,1719450,167493,485.15,150,481.25,75,-5175,97.52,480.00,-298.75,229650,2963,8548,9000,1210
16.95,2550,16.80,450,325650,87.56,16.75,-10.95,1719450,167801,481.95,150,480.00,75,-5250,97.52,482.05,-296.70,229575,2967,8545,9000,1213
17.30,75,17.20,375,338175,87.56,17.25,-10.45,1731975,171770,470.15,75,467.15,75,-4875,97.52,470.00,-308.75,229950,3106,8564,9000,1216
19.00,675,18.90,150,323400,87.56,19.00,-8.70,1717200,177805,454.85,150,451.05,75,-600,97.52,451.05,-327.70,234225,3272,8593,9000,1219
17.60,225,17.50,5325,323400,87.56,17.55,-10.15,1717200,179340,465.25,75,463.00,525,-600,97.52,463.00,-315.75,234225,3316,8577,9000,1222
17.55,75,17.45,75,313425,87.56,17.55,-10.15,1707225,181584,468.85,300,464.65,75,2325,97.52,461.65,-317.10,237150,3380,8576,9000,1225
16.15,1425,15.95,2400,309675,87.56,16.05,-11.65,1703475,183317,482.65,75,477.80,300,4950,97.52,480.00,-298.75,239775,3430,8554,9000,1228
15.45,750,15.30,900,293175,87.56,15.40,-12.30,1686975,186448,480.95,150,477.35,75,-2325,97.52,480.90,-297.85,232500,3443,8560,9000,1231
15.70,300,15.60,450,293175,87.56,15.50,-12.20,1686975,187978,478.90,75,475.00,150,-2325,97.52,478.05,-300.70,232500,3454,8562,9000,1234
15.25,750,15.15,600,303075,87.56,15.20,-12.50,1696875,189321,479.25,75,475.55,150,-1800,97.52,480.00,-298.75,233025,3461,8562,9000,1237
15.75,375,15.60,975,301575,87.56,15.50,-12.20,1695375,191320,470.85,300,466.20,150,-1500,97.52,463.20,-315.55,233325,3480,8574,9000,1240
16.20,300,16.10,300,303000,87.56,16.15,-11.55,1696800,192639,459.95,300,455.00,150,-1350,97.52,453.00,-325.75,233475,3509,8591,9000,1243
15.35,975,15.20,1200,311775,87.56,15.25,-12.45,1705575,194626,468.25,375,464.20,150,-1350,97.52,464.05,-314.70,233475,3523,8575,9000,1246
16.90,975,16.75,900,311775,87.56,16.70,-11.00,1705575,196080,450.80,75,448.00,75,-1275,97.52,449.30,-329.45,233550,3544,8593,9000,1249
16.75,525,16.60,525,317700,87.56,16.65,-11.05,1711500,198285,445.45,375,441.70,225,-1125,97.52,444.30,-334.45,233700,3668,8598,9000,1252
15.55,975,15.45,225,344400,87.56,15.50,-12.20,1738200,201211,456.05,150,452.60,375,9750,97.52,456.65,-322.10,244575,3937,8577,9000,1255
15.10,225,15.00,1500,344400,87.56,15.00,-12.70,1738200,201622,459.75,150,456.20,150,9750,97.52,455.00,-323.75,244575,3957,8576,9000,1258
15.70,300,15.60,225,358800,87.56,15.65,-12.05,1752600,204260,454.65,150,451.00,375,10650,97.52,455.00,-323.75,245475,3972,8575,9000,1301
14.65,75,14.55,1125,306900,87.56,14.65,-13.05,1700700,207507,452.60,150,449.20,75,7800,97.52,449.60,-329.15,242625,4004,8582,9000,1304
14.00,75,13.90,1875,306900,87.56,14.00,-13.70,1700700,208291,460.00,75,458.15,150,7800,97.52,454.90,-323.85,242625,4009,8576,9000,1307
12.10,450,12.00,1350,284775,87.56,12.05,-15.65,1678575,212434,477.25,75,473.50,75,7350,97.52,475.00,-303.75,242175,4084,8560,9000,1310
10.90,2850,10.75,3300,284775,87.56,10.80,-16.90,1678575,215516,488.80,75,484.35,450,6900,97.52,476.75,-302.00,241725,4161,8551,9000,1313
10.10,1200,10.05,150,302475,87.56,10.10,-17.60,1696275,219329,485.80,225,481.70,150,5100,97.52,493.00,-285.75,239925,4239,8547,9000,1316
9.90,750,9.80,525,315000,87.56,9.85,-17.85,1708800,222512,492.00,75,488.85,150,3000,97.52,483.95,-294.80,237825,4270,8544,9000,1319
11.80,150,11.70,1500,299850,87.56,11.80,-15.90,1693650,224995,475.75,225,471.55,75,1575,97.52,470.60,-308.15,236400,4332,8561,9000,1322
13.10,75,13.00,750,334050,87.56,13.00,-14.70,1727850,227737,465.20,75,461.75,75,525,97.52,470.95,-307.80,235350,4369,8567,9000,1325
12.65,75,12.55,1575,334050,87.56,12.60,-15.10,1727850,228367,472.20,375,468.45,150,525,97.52,470.95,-307.80,235350,4369,8562,9000,1328
12.45,450,12.35,600,349875,87.56,12.30,-15.40,1743675,231017,470.00,300,465.80,75,375,97.52,476.55,-302.20,235200,4407,8564,9000,1331
12.05,2475,12.00,375,369300,87.56,12.00,-15.70,1763100,232038,471.10,75,467.35,150,225,97.52,457.35,-321.40,235050,4411,8565,9000,1334
11.30,1125,11.20,1125,374100,87.56,11.35,-16.35,1767900,233337,480.00,75,476.75,150,375,97.52,478.00,-300.75,235200,4415,8558,9000,1337
10.80,600,10.70,450,387675,87.56,10.80,-16.90,1781475,235105,486.10,75,482.90,450,-,97.52,489.55,-289.20,234825,4456,8549,9000,1340
11.40,600,11.30,750,370500,87.56,11.30,-16.40,1764300,237008,472.90,525,469.05,150,-525,97.52,469.50,-309.25,234300,4478,8566,9000,1343
11.50,2925,11.40,375,371775,87.56,11.40,-16.30,1765575,238456,475.65,150,471.95,150,-750,97.52,480.00,-298.75,234075,4488,8560,9000,1346
11.80,1275,11.70,975,377325,87.56,11.85,-15.85,1771125,239041,470.90,150,466.80,675,-675,97.52,469.20,-309.55,234150,4490,8567,9000,1349
12.90,600,12.75,1425,367575,87.56,12.85,-14.85,1761375,242327,445.80,150,441.70,150,-1350,97.52,442.00,-336.75,233475,4566,8592,9000,1352
15.20,1950,15.10,225,293025,87.56,15.15,-12.55,1686825,252091,436.60,75,432.85,225,-6000,97.52,435.00,-343.75,228825,5038,8597,9000,1356
15.30,75,15.10,750,330600,87.56,15.00,-12.70,1724400,256533,433.00,225,430.15,75,3150,97.52,431.00,-347.75,237975,5210,8593,9000,1359
16.35,225,16.30,225,330600,87.56,16.40,-11.30,1724400,258002,413.45,375,410.10,75,3150,97.52,412.35,-366.40,237975,5317,8611,9000,1401
16.95,1200,16.80,750,338250,87.56,16.95,-10.75,1732050,260239,409.55,300,406.75,150,6525,97.52,407.40,-371.35,241350,5393,8617,9000,1404
15.85,2025,15.75,675,341625,87.56,15.80,-11.90,1735425,265048,407.85,225,405.15,150,2550,97.52,409.25,-369.50,237375,5778,8621,9000,1407
15.25,1800,15.10,1125,345150,87.56,15.10,-12.60,1738950,267399,410.00,75,406.95,150,450,97.52,406.00,-372.75,235275,5874,8622,9000,1410
15.45,75,15.35,825,343800,87.56,15.45,-12.25,1737600,270621,402.65,225,399.85,75,4950,97.52,402.45,-376.30,239775,6007,8624,9000,1414
13.20,225,13.10,2025,344925,87.56,13.30,-14.40,1738725,273858,418.15,150,415.20,225,1800,97.52,416.35,-362.40,236625,6131,8606,9000,1416
13.95,225,13.85,300,344925,87.56,13.95,-13.75,1738725,274648,408.90,150,406.25,75,1800,97.52,402.85,-375.90,236625,6143,8615,9000,1419
12.50,150,12.45,225,349875,87.56,12.55,-15.15,1743675,278257,432.10,150,428.25,75,2175,97.52,430.00,-348.75,237000,6244,8592,9000,1422
12.25,525,12.10,2025,339750,87.56,12.20,-15.50,1733550,280040,432.00,750,429.30,150,1275,97.52,430.00,-348.75,236100,6299,8593,9000,1425
15.80,75,15.70,1725,347850,87.56,15.70,-12.00,1741650,283196,395.80,150,392.45,450,1725,97.52,395.00,-383.75,236550,6428,8622,9000,1428
15.65,525,15.50,1125,350100,87.56,15.55,-12.15,1743900,287007,385.35,75,382.40,150,-525,97.52,383.55,-395.20,234300,6584,8616,9000,1431
16.65,375,16.50,150,355500,87.56,16.60,-11.10,1749300,291202,375.10,75,371.10,150,1950,97.52,371.10,-407.65,236775,6697,8649,9000,1434
19.55,225,19.45,300,342525,87.56,19.60,-8.10,1736325,298724,363.05,150,359.70,150,3975,97.52,363.10,-415.65,238800,6872,8663,9000,1437
22.20,525,22.00,450,324300,87.56,22.05,-5.65,1718100,303454,352.60,75,349.20,150,675,97.52,350.00,-428.75,235500,6991,8677,9000,1440
18.05,375,17.95,75,244350,87.56,17.95,-9.75,1638150,310182,374.85,75,371.55,150,1050,97.52,371.40,-407.35,235875,7173,8644,9000,1443
19.00,75,18.90,75,260400,87.56,18.95,-8.75,1654200,315699,360.60,150,357.70,150,750,97.52,357.00,-421.75,235575,7217,8658,9000,1446
17.80,675,17.70,150,267225,87.56,18.00,-9.70,1661025,319655,370.60,525,366.90,300,2025,97.52,370.15,-408.60,236850,7288,8653,9000,1449
16.75,375,16.65,75,261675,87.56,16.75,-10.95,1655475,322086,372.20,225,369.75,300,3000,97.52,371.00,-407.75,237825,7381,8646,9000,1452
16.70,2175,16.50,150,270975,87.56,16.55,-11.15,1664775,324580,373.70,150,370.90,300,5775,97.52,370.00,-408.75,240600,7563,8653,9000,1455
17.85,2250,17.70,225,264750,87.56,17.75,-9.95,1658550,328916,359.10,150,356.00,150,4350,97.52,357.75,-421.00,239175,7665,8656,9000,1457
17.10,825,16.95,825,270750,87.56,17.10,-10.60,1664550,330258,371.95,450,369.10,75,3075,97.52,371.15,-407.60,237900,7700,8644,9000,1501
15.90,750,15.80,225,281700,87.56,15.85,-11.85,1675500,335818,390.00,75,388.95,150,1050,97.52,390.00,-388.75,235875,7868,8639,9000,1504
15.00,1950,14.90,750,253125,87.56,14.90,-12.80,1646925,340461,415.20,150,411.85,75,2475,97.52,411.45,-367.30,237300,8193,8613,9000,1507
14.05,450,13.95,600,239550,87.56,14.10,-13.60,1633350,343297,429.05,75,425.85,150,8325,97.52,426.50,-352.25,243150,8387,8602,9000,1510
13.05,300,12.95,75,228750,87.56,13.00,-14.70,1622550,347463,435.95,300,434.35,975,9750,97.52,437.20,-341.55,244575,8638,8590,9000,1513
14.15,225,14.05,225,223500,87.56,14.00,-13.70,1617300,351587,433.70,75,430.70,375,9675,97.52,433.05,-345.70,244500,8767,8609,9000,1516
14.85,600,14.75,900,222975,87.56,14.80,-12.90,1616775,359102,438.05,75,435.95,75,8850,97.52,435.70,-343.05,243675,9003,8587,9000,1519
14.90,375,14.80,3225,111300,87.56,14.80,-12.90,1505100,363114,437.30,75,433.60,225,6525,97.52,436.95,-341.80,241350,9163,8584,9000,1521
13.50,1275,13.45,825,137850,87.56,13.50,-14.20,1531650,365488,446.40,75,442.95,450,5700,97.52,446.95,-331.80,240525,9236,8575,9000,1525
13.90,450,13.75,525,132525,87.56,13.75,-13.95,1526325,367756,448.45,75,446.80,75,6975,97.52,447.80,-330.95,241800,9417,8574,9000,1528
