ce_askprice,ce_askqty,ce_bidprice,ce_bidqty,ce_chng_in_oi,ce_iv,ce_ltp,ce_net_chng,ce_oi,ce_volume,pe_askprice,pe_askqty,pe_bidprice,pe_bidqty,pe_chng_in_oi,pe_iv,pe_ltp,pe_net_chng,pe_oi,pe_volume,spot_price,strike_price,time
102.10,225,101.60,300,248850,89.89,102.35,12.20,594900,108696,236.10,375,234.65,150,94050,94.15,235.10,-204.00,187875,11265,8467,8600,1106
99.45,75,99.10,150,252675,89.89,99.05,8.90,598725,109535,239.65,75,238.05,150,93075,94.15,240.00,-199.10,186900,11317,8464,8600,1109
86.05,75,85.50,75,228600,89.89,85.70,-4.45,574650,114140,251.15,150,249.40,150,90300,94.15,252.20,-186.90,184125,11852,8450,8600,1112
78.80,75,78.60,150,221850,89.89,78.75,-11.40,567900,116793,252.30,75,250.90,225,84675,94.15,250.00,-189.10,178500,12006,8442,8600,1115
89.30,225,88.80,75,239625,89.89,89.30,-0.85,585675,119931,233.45,150,232.10,75,80400,94.15,232.35,-206.75,174225,12461,8466,8600,1118
92.30,450,91.85,225,227850,89.89,92.30,2.15,573900,121882,227.65,150,226.80,75,78150,94.15,227.20,-211.90,171975,12618,8476,8600,1121
100.30,75,99.90,150,251100,89.89,100.30,10.15,597150,123226,217.00,150,216.25,1425,78525,94.15,216.40,-222.70,172350,12942,8490,8600,1124
106.15,75,105.95,300,247125,89.89,106.00,15.85,593175,125494,212.10,150,210.70,150,84825,94.15,210.45,-228.65,178650,13198,8502,8600,1127
102.70,75,102.15,525,250500,89.89,102.75,12.60,596550,126271,216.75,150,215.35,75,90450,94.15,215.55,-223.55,184275,13247,8494,8600,1130
104.25,75,103.75,75,257325,89.89,103.95,13.80,603375,129177,211.20,150,209.75,150,91950,94.15,210.00,-229.10,185775,13485,8501,8600,1134
100.30,600,99.90,75,270525,89.89,100.05,9.90,616575,131272,217.90,75,217.25,225,86850,94.15,218.15,-220.95,180675,13663,8497,8600,1137
98.40,75,98.05,75,270150,89.89,98.30,8.15,616200,132168,218.20,75,216.60,150,87375,94.15,217.30,-221.80,181200,13716,8494,8600,1140
104.65,300,104.20,225,270150,89.89,104.30,14.15,616200,132723,211.75,150,211.05,75,87375,94.15,210.55,-228.55,181200,13796,8507,8600,1143
117.10,75,116.40,75,258075,89.89,116.10,25.95,604125,136188,195.45,150,194.00,75,70575,94.15,195.55,-243.55,164400,15057,8532,8600,1146
117.45,75,117.00,900,258075,89.89,117.50,27.35,604125,137343,195.00,75,193.90,150,70575,94.15,193.60,-245.50,164400,15185,8525,8600,1149
113.60,75,113.15,75,254550,89.89,113.10,22.95,600600,142882,194.00,150,193.10,150,71625,94.15,194.00,-245.10,165450,15979,8536,8600,1152
109.95,150,109.50,75,254550,89.89,109.75,19.60,600600,144362,196.45,150,195.40,75,71625,94.15,195.40,-243.70,165450,16318,8527,8600,1155
119.00,600,118.30,150,265350,89.89,118.95,28.80,611400,146272,186.75,300,185.55,75,78075,94.15,186.50,-252.60,171900,16629,8540,8600,1158
120.25,75,119.75,150,265350,89.89,119.75,29.60,611400,147116,184.00,450,183.00,150,78075,94.15,183.90,-255.20,171900,16830,8539,8600,1201
120.45,75,119.95,75,287325,89.89,119.85,29.70,633375,150099,180.30,225,179.60,225,86775,94.15,180.30,-258.80,180600,17759,8552,8600,1204
110.35,75,110.10,975,296250,89.89,110.30,20.15,642300,151840,189.05,150,187.65,300,88950,94.15,189.00,-250.10,182775,18195,8544,8600,1207
115.55,150,115.05,75,296850,89.89,114.50,24.35,642900,153461,183.55,150,182.55,75,100875,94.15,183.00,-256.10,194700,18753,8548,8600,1210
