ce_askprice,ce_askqty,ce_bidprice,ce_bidqty,ce_chng_in_oi,ce_iv,ce_ltp,ce_net_chng,ce_oi,ce_volume,pe_askprice,pe_askqty,pe_bidprice,pe_bidqty,pe_chng_in_oi,pe_iv,pe_ltp,pe_net_chng,pe_oi,pe_volume,spot_price,strike_price,time
994.50,75,990.00,75,150,68.14,1002.50,155.05,719250,1655,414.25,75,414.00,75,46500,72.50,413.90,-152.50,1856400,11193,8564,8000,1213
999.75,150,993.10,75,150,68.14,995.00,147.55,719250,1659,417.10,150,415.10,75,46500,72.50,417.90,-148.50,1856400,11272,8564,8000,1216
1012.95,375,1007.55,75,225,68.14,1010.00,162.55,719325,1708,411.15,150,410.00,450,47925,72.50,410.00,-156.40,1857825,11395,8590,8000,1219
1010.20,150,1004.20,75,-5025,68.14,1001.00,153.55,714075,1829,413.85,825,412.10,75,48000,72.50,413.30,-153.10,1857900,11591,8580,8000,1222
1001.20,150,996.05,75,-5025,68.14,1000.40,152.95,714075,1880,420.00,300,418.50,750,48450,72.50,418.65,-147.75,1858350,11715,8576,8000,1225
1003.90,75,998.55,225,-7200,68.14,1000.00,152.55,711900,1884,422.90,1125,421.30,75,48450,72.50,422.45,-143.95,1858350,11897,8568,8000,1228
998.95,75,995.00,450,-8400,68.14,1000.00,152.55,710700,1897,426.90,150,425.15,75,43350,72.50,426.05,-140.35,1853250,11962,8559,8000,1231
1004.75,225,999.55,150,-8850,68.14,1003.10,155.65,710250,1917,427.00,150,426.10,75,43200,72.50,426.05,-140.35,1853100,12132,8567,8000,1234
1012.45,75,1007.40,75,-8175,68.14,1012.10,164.65,710925,2020,425.60,75,423.85,150,49050,72.50,423.85,-142.55,1858950,12418,8579,8000,1237
1014.15,150,1009.40,75,-6300,68.14,1008.50,161.05,712800,2089,421.00,2325,420.15,225,48975,72.50,420.50,-145.90,1858875,12576,8586,8000,1240
1009.95,75,1005.75,75,-6375,68.14,1010.00,162.55,712725,2141,420.85,75,419.40,75,48975,72.50,419.10,-147.30,1858875,12716,8588,8000,1243
1007.50,75,1002.75,75,-6750,68.14,1008.00,160.55,712350,2237,423.55,150,422.50,150,50625,72.50,423.50,-142.90,1860525,12928,8577,8000,1246
1017.60,75,1012.80,75,-6375,68.14,1018.00,170.55,712725,2245,418.00,75,416.60,75,50625,72.50,416.35,-150.05,1860525,12974,8593,8000,1249
1023.20,75,1022.00,75,-10050,68.14,1022.00,174.55,709050,2373,420.40,675,419.00,150,53925,72.50,420.40,-146.00,1863825,13500,8594,8000,1252
1020.55,150,1016.20,150,-10050,68.14,1020.00,172.55,709050,2452,420.00,2175,419.05,75,53925,72.50,419.85,-146.55,1863825,13642,8583,8000,1256
1017.85,75,1012.05,150,-14925,68.14,1011.65,164.20,704175,2454,420.70,75,419.05,75,49425,72.50,419.45,-146.95,1859325,13770,8574,8000,1258
1014.50,75,1010.00,75,-19500,68.14,1015.00,167.55,699600,2458,419.20,150,418.00,450,47100,72.50,419.15,-147.25,1857000,13810,8575,8000,1301
1017.20,75,1012.10,75,-19425,68.14,1007.95,160.50,699675,2460,417.40,225,415.65,150,48525,72.50,415.85,-150.55,1858425,13911,8586,8000,1304
1005.85,75,999.25,75,-19500,68.14,1003.00,155.55,699600,2474,420.55,75,419.00,150,49200,72.50,420.60,-145.80,1859100,14013,8571,8000,1307
994.90,75,989.25,150,-19500,68.14,1003.00,155.55,699600,2474,423.50,150,421.80,75,49200,72.50,423.35,-143.05,1859100,14071,8565,8000,1310
979.40,75,975.00,150,-19500,68.14,976.25,128.80,699600,2492,427.55,75,425.95,150,52425,72.50,427.45,-138.95,1862325,14216,8549,8000,1313
980.00,75,974.15,75,-20100,68.14,983.00,135.55,699000,2496,425.60,150,423.90,75,52425,72.50,425.40,-141.00,1862325,14292,8547,8000,1316
981.20,75,976.10,300,-20175,68.14,987.00,139.55,698925,2512,424.35,150,422.55,150,54000,72.50,423.00,-143.40,1863900,14356,8544,8000,1319
995.55,75,990.70,150,-21300,68.14,990.00,142.55,697800,2542,418.30,75,417.00,3300,53775,72.50,418.00,-148.40,1863675,14433,8567,8000,1322
999.55,75,995.35,75,-22425,68.14,1002.35,154.90,696675,2549,415.50,150,414.05,75,51975,72.50,414.85,-151.55,1861875,14601,8567,8000,1325
987.30,225,982.00,225,-22350,68.14,989.40,141.95,696750,2553,420.80,75,419.35,75,52875,72.50,419.60,-146.80,1862775,14628,8555,8000,1328
993.90,75,988.05,150,-22200,68.14,985.15,137.70,696900,2554,415.95,150,414.05,150,52275,72.50,415.65,-150.75,1862175,14714,8564,8000,1331
998.25,150,993.15,150,-22125,68.14,993.20,145.75,696975,2556,414.00,150,412.85,75,52650,72.50,414.00,-152.40,1862550,14775,8567,8000,1334
984.70,150,980.20,150,-22125,68.14,993.20,145.75,696975,2556,418.00,75,416.80,150,52650,72.50,418.00,-148.40,1862550,14792,8558,8000,1337
988.25,75,983.25,75,-22050,68.14,972.05,124.60,697050,2562,417.85,150,416.35,75,50925,72.50,417.15,-149.25,1860825,14882,8557,8000,1340
990.65,75,985.75,150,-22125,68.14,987.85,140.40,696975,2563,415.10,75,413.20,75,51825,72.50,414.75,-151.65,1861725,14965,8566,8000,1343
987.95,150,983.00,75,-22200,68.14,982.00,134.55,696900,2565,416.90,150,415.35,75,52125,72.50,416.90,-149.50,1862025,15019,8560,8000,1346
987.50,150,981.85,75,-24525,68.14,987.05,139.60,694575,2566,415.65,75,415.00,150,49575,72.50,415.10,-151.30,1859475,15134,8562,8000,1349
994.60,75,990.10,75,-24600,68.14,982.95,135.50,694500,2567,412.85,150,412.00,300,49575,72.50,412.00,-154.40,1859475,15169,8574,8000,1352
1022.15,150,1020.00,225,-23850,68.14,1016.80,169.35,695250,2605,399.95,75,398.35,75,61950,72.50,399.00,-167.40,1871850,15587,8602,8000,1356
1031.40,150,1026.30,75,-24525,68.14,1008.65,161.20,694575,2614,393.45,150,392.50,75,56250,72.50,392.60,-173.80,1866150,15857,8608,8000,1359
1031.40,150,1026.30,75,-24525,68.14,1008.65,161.20,694575,2614,393.45,150,392.50,75,56250,72.50,392.60,-173.80,1866150,15857,8608,8000,1401
1034.15,75,1028.10,75,-24450,68.14,1035.35,187.90,694650,2618,391.55,75,390.05,150,57375,72.50,391.00,-175.40,1867275,15936,8617,8000,1404
1040.15,75,1035.45,75,-24750,68.14,1039.70,192.25,694350,2649,382.35,150,381.20,150,57975,72.50,381.00,-185.40,1867875,16216,8635,8000,1407
1021.65,150,1015.60,75,-25200,68.14,1023.95,176.50,693900,2656,389.60,150,387.95,150,56700,72.50,389.15,-177.25,1866600,16372,8624,8000,1410
1035.00,150,1032.50,75,-25500,68.14,1027.65,180.20,693600,2659,385.00,150,384.25,225,62475,72.50,384.40,-182.00,1872375,16489,8614,8000,1414
1022.35,75,1017.40,75,-25350,68.14,1018.00,170.55,693750,2704,391.45,150,390.00,375,73875,72.50,392.15,-174.25,1883775,16730,8606,8000,1417
1024.55,150,1020.00,75,-25350,68.14,1018.00,170.55,693750,2704,391.30,75,390.35,75,73875,72.50,390.60,-175.80,1883775,16784,8610,8000,1419
1013.05,150,1008.70,75,-25950,68.14,1008.85,161.40,693150,2751,397.50,150,396.15,150,77625,72.50,397.00,-169.40,1887525,17032,8603,8000,1422
1018.30,150,1013.75,75,-25950,68.14,1016.00,168.55,693150,2753,395.65,75,394.50,150,77625,72.50,395.65,-170.75,1887525,17115,8596,8000,1425
1028.10,225,1022.60,75,-26025,68.14,1025.30,177.85,693075,2760,390.55,225,389.30,75,79350,72.50,390.25,-176.15,1889250,17254,8611,8000,1428
1027.05,150,1021.20,150,-25875,68.14,1028.45,181.00,693225,2792,389.70,1125,388.65,150,82050,72.50,388.80,-177.60,1891950,17376,8615,8000,1431
1056.25,225,1049.45,75,-26400,68.14,1050.00,202.55,692700,2828,375.80,75,374.90,450,83700,72.50,375.30,-191.10,1893600,17939,8641,8000,1434
1052.05,150,1046.10,75,-26400,68.14,1050.00,202.55,692700,2828,377.00,150,376.15,75,88275,72.50,376.45,-189.95,1898175,18035,8646,8000,1437
1074.25,75,1068.45,150,-26925,68.14,1070.00,222.55,692175,3056,369.10,375,367.55,300,93450,72.50,367.70,-198.70,1903350,18283,8677,8000,1440
1053.85,75,1046.45,75,-26925,68.14,1050.30,202.85,692175,3221,371.20,75,370.00,1350,111225,72.50,371.20,-195.20,1921125,18721,8649,8000,1443
1057.60,75,1051.05,150,-25725,68.14,1051.10,203.65,693375,3238,365.80,75,364.35,225,118875,72.50,365.80,-200.60,1928775,19105,8658,8000,1446
1053.00,75,1046.50,150,-25650,68.14,1048.00,200.55,693450,3287,370.45,1125,369.20,75,122700,72.50,370.45,-195.95,1932600,19330,8656,8000,1449
1052.80,75,1048.00,150,-24825,68.14,1048.05,200.60,694275,3288,370.00,75,368.80,75,122700,72.50,369.85,-196.55,1932600,19355,8650,8000,1452
1054.50,75,1050.30,150,-24900,68.14,1051.25,203.80,694200,3304,371.75,150,370.30,150,124050,72.50,369.90,-196.50,1933950,19483,8652,8000,1455
1054.10,75,1049.45,75,-24600,68.14,1050.00,202.55,694500,3323,368.15,75,367.25,225,122025,72.50,367.30,-199.10,1931925,19669,8649,8000,1458
1042.20,300,1035.60,150,-23700,68.14,1040.05,192.60,695400,3341,373.00,300,371.80,300,124050,72.50,373.00,-193.40,1933950,19794,8639,8000,1501
1035.65,150,1028.25,75,-22950,68.14,1027.90,180.45,696150,3363,374.35,150,373.25,75,126525,72.50,374.25,-192.15,1936425,19946,8634,8000,1504
1024.50,75,1017.40,75,-22050,68.14,1018.95,171.50,697050,3389,381.75,75,380.35,975,123900,72.50,380.35,-186.05,1933800,20049,8622,8000,1507
1053.00,150,1046.85,75,-23700,68.14,1047.85,200.40,695400,3326,368.75,150,367.30,750,124050,72.50,367.10,-199.30,1933950,19686,8649,8000,1510
1005.35,150,998.60,225,-19425,68.14,998.45,151.00,699675,3445,392.05,300,391.20,150,131250,72.50,392.35,-174.05,1941150,20660,8596,8000,1513
1007.95,150,1001.65,75,-18600,68.14,1005.25,157.80,700500,3466,386.95,150,385.95,75,132150,72.50,385.75,-180.65,1942050,20929,8605,8000,1516
994.90,225,989.45,75,-16650,68.14,993.70,146.25,702450,3520,393.70,150,392.30,75,133125,72.50,393.50,-172.90,1943025,21297,8587,8000,1519
998.95,75,992.70,300,-13050,68.14,996.10,148.65,706050,3651,391.90,150,390.60,150,143025,72.50,390.10,-176.30,1952925,21511,8580,8000,1522
996.05,150,990.00,225,-4275,68.14,999.00,151.55,714825,3704,395.00,525,394.15,75,153225,72.50,394.90,-171.50,1963125,21855,8587,8000,1525
992.10,150,985.45,75,-4275,68.14,989.10,141.65,714825,3723,397.95,150,396.00,375,153225,72.50,396.15,-170.25,1963125,21971,8574,8000,1528
