ce_askprice,ce_askqty,ce_bidprice,ce_bidqty,ce_chng_in_oi,ce_iv,ce_ltp,ce_net_chng,ce_oi,ce_volume,pe_askprice,pe_askqty,pe_bidprice,pe_bidqty,pe_chng_in_oi,pe_iv,pe_ltp,pe_net_chng,pe_oi,pe_volume,spot_price,strike_price,time
309.35,150,308.55,75,109575,50.95,309.80,-83.90,272925,6391,191.15,150,190.50,75,535575,65.58,190.60,20.25,1477875,51593,8160,8000,1002
293.10,75,292.00,150,106800,50.40,292.60,-101.10,270150,6731,202.55,75,201.80,150,515025,66.23,202.00,31.65,1457325,54370,8141,8000,1005
297.45,150,296.90,75,111825,50.40,297.40,-96.30,275175,6977,196.65,75,196.10,300,520275,66.23,196.00,25.65,1462575,55865,8152,8000,1007
290.00,225,289.00,75,111750,50.40,290.00,-103.70,275100,7200,200.45,75,200.10,75,510375,66.23,200.40,30.05,1452675,56687,8143,8000,1010
299.90,300,297.35,75,119925,49.06,299.85,-93.85,283275,7668,194.00,300,193.20,75,523275,65.53,193.25,22.90,1465575,58895,8157,8000,1013
312.40,300,310.35,75,119925,49.06,313.00,-80.70,283275,8000,187.35,225,186.75,3150,523275,65.53,187.45,17.10,1465575,60280,8167,8000,1016
309.30,75,307.20,150,129375,49.06,308.00,-85.70,292725,8659,191.00,75,190.70,75,553575,65.53,191.30,20.95,1495875,63075,8165,8000,1020
309.30,75,307.20,150,129375,49.06,308.00,-85.70,292725,8659,191.00,75,190.70,75,553575,65.53,191.30,20.95,1495875,63075,8165,8000,1022
291.75,75,290.30,150,130950,49.99,290.30,-103.40,294300,9538,195.10,150,194.25,225,576375,65.71,194.95,24.60,1518675,65907,8151,8000,1025
295.45,300,293.70,75,130950,49.99,293.20,-100.50,294300,9746,192.70,450,192.20,525,576375,65.71,192.30,21.95,1518675,66524,8157,8000,1028
294.85,300,293.00,225,157050,47.48,296.40,-97.30,320400,10039,191.10,75,190.30,75,606900,65.10,191.00,20.65,1549200,67541,8161,8000,1031
293.00,75,291.70,150,157050,47.48,292.15,-101.55,320400,10139,192.95,375,192.05,1125,606900,65.10,193.50,23.15,1549200,68126,8151,8000,1034
288.60,75,286.85,75,159600,47.48,289.00,-104.70,322950,10347,193.95,75,193.50,75,612750,65.10,193.95,23.60,1555050,69152,8146,8000,1037
282.35,150,280.50,75,166800,47.48,280.00,-113.70,330150,10598,196.60,75,196.05,75,615150,65.10,196.00,25.65,1557450,70691,8134,8000,1040
282.95,75,281.45,75,181725,48.76,282.85,-110.85,345075,11113,194.15,75,193.50,225,625650,64.19,193.45,23.10,1567950,73247,8136,8000,1043
288.90,375,287.15,75,195150,48.76,288.50,-105.20,358500,11213,191.75,75,190.55,225,625575,64.19,190.30,19.95,1567875,74133,8144,8000,1046
270.00,75,268.40,225,197775,48.76,269.30,-124.40,361125,11808,202.15,75,201.60,150,634200,64.19,202.20,31.85,1576500,77345,8111,8000,1049
266.05,75,264.40,525,199500,48.20,265.00,-128.70,362850,12174,203.40,75,202.60,150,630000,63.77,203.40,33.05,1572300,79620,8109,8000,1052
268.50,150,266.90,150,205275,48.20,268.20,-125.50,368625,12345,198.00,75,197.60,1050,639375,63.77,197.85,27.50,1581675,81291,8118,8000,1055
267.05,600,265.75,150,206550,48.20,266.10,-127.60,369900,12579,198.80,75,198.10,75,632700,63.77,199.00,28.65,1575000,83281,8113,8000,1058
