ce_askprice,ce_askqty,ce_bidprice,ce_bidqty,ce_chng_in_oi,ce_iv,ce_ltp,ce_net_chng,ce_oi,ce_volume,pe_askprice,pe_askqty,pe_bidprice,pe_bidqty,pe_chng_in_oi,pe_iv,pe_ltp,pe_net_chng,pe_oi,pe_volume,spot_price,strike_price,time
358.85,225,357.70,75,23850,57.75,357.60,8.60,1482375,4993,908.85,75,902.90,150,-1275,63.21,905.50,-142.75,1318425,1189,8431,9000,1013
354.25,150,353.50,150,27375,57.75,353.65,4.65,1485900,5365,904.00,225,903.00,75,-975,63.21,907.00,-141.25,1318725,1198,8427,9000,1016
358.00,75,357.30,75,38025,57.75,357.00,8.00,1496550,5564,891.60,75,890.00,675,-2325,63.21,897.20,-151.05,1317375,1208,8444,9000,1019
358.85,225,357.70,75,35025,56.99,359.00,10.00,1493550,6113,889.75,150,885.40,150,-3975,62.01,885.50,-162.75,1315725,1299,8451,9000,1022
370.45,225,369.50,150,28800,56.99,369.40,20.40,1487325,6323,869.10,75,865.15,75,-3975,62.01,870.00,-178.25,1315725,1328,8474,9000,1025
373.90,150,372.60,150,28800,56.99,372.75,23.75,1487325,6692,858.00,150,852.65,75,-3225,62.01,860.00,-188.25,1316475,1362,8484,9000,1028
369.15,150,367.90,225,29175,56.99,369.00,20.00,1487700,7130,863.25,150,857.10,225,-3075,62.01,863.15,-185.10,1316625,1394,8474,9000,1031
375.55,75,375.00,975,27375,56.76,375.00,26.00,1485900,7450,849.45,150,845.40,75,-3975,61.49,850.00,-198.25,1315725,1493,8493,9000,1034
372.00,750,371.40,225,25950,56.76,371.00,22.00,1484475,7844,842.50,75,837.85,75,-4725,61.49,835.00,-213.25,1314975,1539,8490,9000,1037
375.60,75,374.15,75,30600,56.76,375.35,26.35,1489125,8279,841.40,225,835.75,150,-4800,61.49,837.35,-210.90,1314900,1607,8498,9000,1039
379.05,75,377.65,150,30600,56.73,379.00,30.00,1489125,8355,840.30,75,837.35,75,-7725,60.96,842.35,-205.90,1311975,1621,8502,9000,1042
378.80,150,376.95,150,23100,56.73,378.00,29.00,1481625,8604,843.05,300,840.40,75,-7950,60.96,845.00,-203.25,1311750,1656,8496,9000,1045
373.45,75,371.80,75,24000,56.73,371.70,22.70,1482525,8756,856.45,225,850.65,225,-7950,60.96,851.50,-196.75,1311750,1672,8487,9000,1049
363.55,75,362.25,150,26850,56.73,363.00,14.00,1485375,9032,876.95,75,872.95,75,-7650,60.96,876.00,-172.25,1312050,1723,8458,9000,1051
376.85,150,376.00,75,26850,57.05,376.05,27.05,1485375,9147,864.30,75,860.00,75,-6375,61.85,863.30,-184.95,1313325,1743,8478,9000,1055
375.30,225,374.75,75,25575,57.05,374.75,25.75,1484100,9183,867.50,75,864.40,75,-7050,61.85,864.40,-183.85,1312650,1745,8475,9000,1057
379.10,75,377.70,150,23475,57.05,376.60,27.60,1482000,9320,860.95,150,855.40,75,-7575,61.85,861.10,-187.15,1312125,1761,8480,9000,1100
375.95,75,375.00,300,22200,57.69,375.00,26.00,1480725,9423,867.35,150,861.65,75,-8625,61.82,864.90,-183.35,1311075,1785,8473,9000,1103
374.60,150,373.10,150,22200,57.69,375.00,26.00,1480725,9431,867.80,75,862.10,150,-8625,61.82,865.35,-182.90,1311075,1796,8474,9000,1106
362.30,75,360.95,150,24075,57.69,360.40,11.40,1482600,9572,884.70,75,880.05,150,-7950,61.82,884.70,-163.55,1311750,1834,8447,9000,1110
361.95,75,360.90,150,25125,57.69,361.20,12.20,1483650,9639,884.25,75,880.05,75,-8100,61.82,882.30,-165.95,1311600,1855,8447,9000,1113
364.00,75,362.35,225,24750,57.69,364.25,15.25,1483275,9834,885.05,150,880.40,150,-8250,61.82,880.00,-168.25,1311450,1878,8449,9000,1115
370.00,150,368.75,150,26175,57.69,369.00,20.00,1484700,9862,874.70,75,868.75,150,-9300,61.82,877.15,-171.10,1310400,1883,8449,9000,1118
372.40,150,370.85,1275,23850,57.69,372.00,23.00,1482375,10089,864.05,150,859.70,150,-8925,61.82,860.45,-187.80,1310775,1888,8476,9000,1121
378.55,1125,376.95,150,26175,57.69,376.75,27.75,1484700,10255,855.05,75,851.30,75,-8925,61.82,853.70,-194.55,1310775,1903,8490,9000,1125
374.50,75,373.25,75,27600,57.69,374.05,25.05,1486125,10297,860.55,225,855.85,225,-8325,61.82,856.00,-192.25,1311375,1908,8484,9000,1127
381.00,600,379.70,75,23625,57.69,380.00,31.00,1482150,10537,852.35,150,846.50,75,-8025,61.82,850.00,-198.25,1311675,1919,8497,9000,1131
383.75,150,382.45,150,23475,57.69,381.20,32.20,1482000,10697,846.35,75,842.10,75,-7500,61.82,845.00,-203.25,1312200,1941,8501,9000,1134
380.85,150,379.20,225,21600,57.69,380.00,31.00,1480125,10839,855.30,150,849.45,150,-7275,61.82,853.00,-195.25,1312425,1978,8497,9000,1137
381.55,75,380.10,150,22125,57.69,381.35,32.35,1480650,10913,858.65,225,852.65,75,-5700,61.82,856.30,-191.95,1314000,2013,8493,9000,1140
384.85,75,384.10,150,22125,57.69,384.75,35.75,1480650,11029,850.40,150,848.00,75,-5700,61.82,850.00,-198.25,1314000,2014,8507,9000,1143
398.10,75,397.75,75,19125,57.69,398.85,49.85,1477650,11375,825.55,150,822.10,75,-6525,61.82,825.00,-223.25,1313175,2055,8534,9000,1146
397.45,75,396.70,150,25050,57.69,396.20,47.20,1483575,11576,826.75,75,823.00,150,-5925,61.82,825.00,-223.25,1313775,2073,8531,9000,1149
396.95,150,395.15,150,25050,57.69,396.00,47.00,1483575,11950,825.65,75,822.35,75,-5925,61.82,826.60,-221.65,1313775,2085,8534,9000,1152
393.80,75,393.00,75,28725,57.69,393.30,44.30,1487250,12084,832.90,150,828.30,75,-5175,61.82,828.00,-220.25,1314525,2169,8529,9000,1155
399.60,75,398.85,225,28650,57.69,399.30,50.30,1487175,12622,832.00,225,828.10,75,-6075,61.82,831.20,-217.05,1313625,2174,8538,9000,1158
406.05,75,405.00,1050,46500,57.69,405.00,56.00,1505025,12842,813.55,225,810.00,75,-6225,61.82,810.00,-238.25,1313475,2208,8563,9000,1201
402.65,75,402.05,1050,46800,57.69,402.05,53.05,1505325,12927,818.75,150,814.50,225,-5775,61.82,816.45,-231.80,1313925,2235,8552,9000,1204
399.15,150,397.40,1125,48300,57.69,397.90,48.90,1506825,13086,829.25,150,824.60,150,-6225,61.82,822.05,-226.20,1313475,2270,8543,9000,1207
400.85,150,399.10,150,46500,57.69,400.45,51.45,1505025,13144,829.35,150,825.10,150,-6225,61.82,825.00,-223.25,1313475,2297,8548,9000,1210
406.40,150,404.55,75,47325,57.69,404.65,55.65,1505850,13321,818.50,75,815.00,150,-6825,61.82,816.00,-232.25,1312875,2317,8564,9000,1213
408.00,300,406.75,75,47325,57.69,407.00,58.00,1505850,13399,819.20,300,815.15,1125,-6825,61.82,819.95,-228.30,1312875,2329,8564,9000,1216
414.45,75,412.80,75,54975,57.69,414.25,65.25,1513500,13651,807.15,225,803.20,300,-7200,61.82,805.00,-243.25,1312500,2355,8590,9000,1219
413.65,75,411.60,75,55950,57.69,412.25,63.25,1514475,13911,812.00,75,809.00,75,-6900,61.82,813.85,-234.40,1312800,2376,8580,9000,1222
409.70,450,407.90,75,53550,57.69,409.75,60.75,1512075,14334,819.00,75,815.50,225,-6375,61.82,816.85,-231.40,1313325,2386,8576,9000,1225
409.60,150,408.20,150,53550,57.69,408.20,59.20,1512075,14670,821.55,75,817.50,225,-6375,61.82,819.60,-228.65,1313325,2401,8568,9000,1228
405.25,75,404.00,75,48525,57.69,404.85,55.85,1507050,14814,827.35,75,822.65,375,-6450,61.82,824.85,-223.40,1313250,2413,8559,9000,1231
411.15,75,409.30,1125,51675,57.69,409.50,60.50,1510200,15056,827.85,150,823.95,75,-5850,61.82,827.75,-220.50,1313850,2433,8567,9000,1234
413.90,75,412.00,150,54375,57.69,412.15,63.15,1512900,15271,823.30,150,819.65,75,-5325,61.82,819.45,-228.80,1314375,2477,8579,9000,1237
414.55,225,412.60,225,57600,57.69,412.45,63.45,1516125,15420,818.75,150,815.40,75,-4050,61.82,815.00,-233.25,1315650,2515,8586,9000,1240
414.00,75,412.25,225,57600,57.69,411.05,62.05,1516125,15559,816.45,150,813.00,1125,-4050,61.82,817.00,-231.25,1315650,2526,8588,9000,1243
412.35,75,410.65,150,60225,57.69,412.20,63.20,1518750,15675,821.10,75,818.05,75,-2400,61.82,820.10,-228.15,1317300,2543,8577,9000,1246
416.80,75,415.40,150,61125,57.69,416.15,67.15,1519650,15827,809.35,150,807.05,75,-2400,61.82,807.40,-240.85,1317300,2549,8593,9000,1249
418.75,75,416.95,75,66675,57.69,417.35,68.35,1525200,16086,812.00,75,808.90,150,-750,61.82,811.65,-236.60,1318950,2643,8594,9000,1252
417.65,75,416.00,225,66675,57.69,416.70,67.70,1525200,16157,813.60,150,811.55,150,-750,61.82,811.80,-236.45,1318950,2661,8583,9000,1256
414.95,1125,412.85,1275,68025,57.69,414.75,65.75,1526550,16281,812.80,75,810.00,975,600,61.82,814.20,-234.05,1320300,2690,8574,9000,1258
413.00,75,411.80,75,68625,57.69,412.90,63.90,1527150,16355,811.80,75,808.35,375,-1725,61.82,806.40,-241.85,1317975,2710,8575,9000,1301
413.20,150,411.80,150,70800,57.69,412.65,63.65,1529325,16490,807.35,1125,803.05,150,2700,61.82,805.10,-243.15,1322400,2809,8586,9000,1304
403.90,75,402.75,75,74550,57.69,404.00,55.00,1533075,16786,814.10,225,810.45,150,7725,61.82,813.00,-235.25,1327425,2907,8571,9000,1307
398.90,150,396.90,150,74550,57.69,396.45,47.45,1533075,16818,820.85,150,815.65,225,7725,61.82,816.90,-231.35,1327425,2919,8565,9000,1310
390.00,225,389.20,75,73200,57.69,389.90,40.90,1531725,16944,832.60,300,826.60,75,8625,61.82,826.70,-221.55,1328325,2947,8549,9000,1313
390.45,75,390.00,75,73350,57.69,390.25,41.25,1531875,17055,829.40,150,823.05,225,8025,61.82,825.00,-223.25,1327725,2955,8547,9000,1316
391.85,300,390.05,300,74400,57.69,390.00,41.00,1532925,17203,829.25,150,825.05,150,8175,61.82,819.80,-228.45,1327875,2969,8544,9000,1319
400.50,150,398.75,150,73650,57.69,399.00,50.00,1532175,17294,816.20,150,811.50,150,6750,61.82,815.00,-233.25,1326450,2983,8567,9000,1322
400.95,150,399.15,1275,73425,57.69,398.95,49.95,1531950,17414,810.35,375,806.25,225,6900,61.82,809.95,-238.30,1326600,3001,8567,9000,1325
393.50,975,393.00,150,77550,57.69,392.25,43.25,1536075,17501,820.60,300,815.30,150,7425,61.82,817.80,-230.45,1327125,3014,8555,9000,1328
397.60,150,395.80,75,77550,57.69,397.20,48.20,1536075,17609,813.50,150,811.50,75,6825,61.82,811.50,-236.75,1326525,3029,8564,9000,1331
400.50,150,398.70,1125,75750,57.69,400.55,51.55,1534275,17759,812.20,225,809.00,75,7275,61.82,809.50,-238.75,1326975,3035,8567,9000,1334
392.65,225,391.30,75,75825,57.69,392.70,43.70,1534350,17849,820.10,150,815.55,150,7575,61.82,812.00,-236.25,1327275,3044,8558,9000,1337
393.60,1500,392.00,75,74400,57.69,391.40,42.40,1532925,17994,816.30,75,812.45,150,7275,61.82,816.60,-231.65,1326975,3110,8557,9000,1340
396.45,150,396.00,300,72675,57.69,396.00,47.00,1531200,18050,814.80,300,810.50,75,9450,61.82,815.80,-232.45,1329150,3131,8566,9000,1343
395.20,150,393.70,75,73500,57.69,393.20,44.20,1532025,18126,817.00,75,813.65,150,9000,61.82,818.00,-230.25,1328700,3141,8560,9000,1346
395.35,75,393.55,150,54375,57.69,396.00,47.00,1512900,18240,819.55,300,815.10,375,7500,61.82,813.80,-234.45,1327200,3215,8562,9000,1349
399.45,150,397.75,75,54375,57.69,399.00,50.00,1512900,18260,812.30,75,810.00,75,11550,61.82,815.00,-233.25,1331250,3216,8574,9000,1352
416.95,150,415.10,225,51825,57.69,414.80,65.80,1510350,18824,788.20,225,783.40,225,12825,61.82,787.65,-260.60,1332525,3325,8602,9000,1356
417.00,225,415.70,75,54375,57.69,415.70,66.70,1512900,18994,775.90,225,771.10,300,14100,61.82,775.15,-273.10,1333800,3445,8608,9000,1359
417.00,225,415.70,75,54375,57.69,415.70,66.70,1512900,18994,775.90,225,771.10,300,14100,61.82,775.15,-273.10,1333800,3445,8608,9000,1401
418.90,4500,418.00,75,55875,57.69,418.65,69.65,1514400,19159,770.00,75,767.30,75,15975,61.82,767.25,-281.00,1335675,3475,8617,9000,1404
422.80,75,421.20,75,66675,57.69,422.00,73.00,1525200,19816,757.75,150,754.40,300,16500,61.82,755.00,-293.25,1336200,3616,8635,9000,1407
410.35,225,408.40,150,68325,57.69,408.65,59.65,1526850,20017,769.60,75,765.95,150,14175,61.82,768.90,-279.35,1333875,3665,8624,9000,1410
419.90,5925,418.85,150,68775,57.69,418.45,69.45,1527300,20079,760.20,225,755.00,75,14175,61.82,760.00,-288.25,1333875,3687,8614,9000,1414
410.00,1125,409.25,75,65850,57.69,410.00,61.00,1524375,20212,773.15,75,769.35,225,14325,61.82,774.80,-273.45,1334025,3742,8606,9000,1417
409.00,75,407.65,75,65850,57.69,408.20,59.20,1524375,20251,771.20,75,768.15,150,14325,61.82,772.50,-275.75,1334025,3767,8610,9000,1419
404.00,375,403.45,75,65550,57.69,404.00,55.00,1524075,20423,782.00,75,778.05,150,14775,61.82,775.70,-272.55,1334475,3834,8603,9000,1422
406.50,150,404.95,75,65550,57.69,407.05,58.05,1524075,20467,777.25,75,774.15,300,15900,61.82,775.95,-272.30,1335600,3854,8596,9000,1425
411.90,75,410.30,150,67425,57.69,412.10,63.10,1525950,20642,769.20,75,766.75,75,15975,61.82,766.50,-281.75,1335675,3878,8611,9000,1428
410.80,75,410.00,450,70725,57.69,410.00,61.00,1529250,20953,768.25,150,764.15,300,14850,61.82,765.00,-283.25,1334550,3922,8615,9000,1431
425.00,75,424.00,75,73275,57.69,425.00,76.00,1531800,21465,741.15,1200,737.75,300,16800,61.82,738.80,-309.45,1336500,4087,8641,9000,1434
424.90,75,423.10,75,83550,57.69,423.10,74.10,1542075,21575,744.00,600,740.75,75,20700,61.82,740.00,-308.25,1340400,4110,8646,9000,1437
436.65,150,435.00,750,83475,57.69,436.50,87.50,1542000,21987,727.75,75,725.10,75,19425,61.82,725.10,-323.15,1339125,4196,8677,9000,1440
425.70,225,423.65,150,87900,57.69,425.70,76.70,1546425,22181,737.65,150,733.70,300,20850,61.82,733.35,-314.90,1340550,4224,8649,9000,1443
426.00,225,425.20,150,87825,57.69,426.00,77.00,1546350,22348,727.85,300,723.85,150,22725,61.82,724.15,-324.10,1342425,4324,8658,9000,1446
428.20,75,426.45,150,80850,57.69,428.90,79.90,1539375,22632,737.55,225,734.70,1125,23700,61.82,737.50,-310.75,1343400,4390,8656,9000,1449
429.30,75,427.40,150,80850,57.69,428.75,79.75,1539375,22648,737.40,150,733.15,150,23700,61.82,735.00,-313.25,1343400,4403,8650,9000,1452
430.25,75,429.05,75,78750,57.69,431.00,82.00,1537275,22931,739.30,225,734.40,225,18525,61.82,734.00,-314.25,1338225,4474,8652,9000,1455
429.70,75,428.00,1500,76125,57.69,427.70,78.70,1534650,23210,734.65,1125,730.20,225,18675,61.82,736.10,-312.15,1338375,4531,8649,9000,1458
421.30,150,420.25,300,65475,57.69,421.00,72.00,1524000,23396,744.20,75,740.65,225,17700,61.82,742.00,-306.25,1337400,4588,8639,9000,1501
417.95,75,416.00,75,58950,57.69,416.45,67.45,1517475,23792,747.20,225,743.00,225,16950,61.82,742.30,-305.95,1336650,4673,8634,9000,1504
411.85,75,410.05,75,63300,57.69,411.65,62.65,1521825,23955,759.85,75,756.35,225,18525,61.82,758.00,-290.25,1338225,4689,8622,9000,1507
428.85,75,428.00,3075,65475,57.69,428.00,79.00,1524000,23215,735.85,150,732.45,75,18675,61.82,730.00,-318.25,1338375,4532,8649,9000,1510
404.65,75,402.65,150,62400,57.69,403.20,54.20,1520925,24500,783.95,150,779.40,75,17025,61.82,784.00,-264.25,1336725,4841,8596,9000,1513
404.50,75,402.50,225,57900,57.69,404.15,55.15,1516425,24686,776.50,75,771.05,150,15900,61.82,771.05,-277.20,1335600,4928,8605,9000,1516
396.85,375,395.05,75,58125,57.69,395.00,46.00,1516650,24819,786.35,75,784.20,525,17475,61.82,784.60,-263.65,1337175,4979,8587,9000,1519
397.00,75,396.30,150,60525,57.69,397.00,48.00,1519050,24991,783.80,75,780.05,750,17400,61.82,780.05,-268.20,1337100,5119,8580,9000,1522
396.45,150,395.35,525,54675,57.69,395.35,46.35,1513200,25287,787.55,75,783.75,825,19875,61.82,782.80,-265.45,1339575,5192,8587,9000,1525
393.00,150,392.30,225,54675,57.69,393.00,44.00,1513200,25341,791.25,150,790.30,375,18600,61.82,790.15,-258.10,1338300,5213,8574,9000,1528
